,Step,goal_power,goal,mean,std,y_upper,y_lower,max_possible_return,mean_norm,y_upper_norm,y_lower_norm
609,7531,0.88,0.88,33.74798212778203,19.825869373568597,73.39972087491923,-5.903756619355164,186.1841700871871,0.18126128613393064,0.3942318019869643,-0.03170922971910301
610,7546,0.85,0.85,51.00806582108572,28.768178245832193,108.5444223127501,-6.528290670578663,191.65140287092927,0.2661502345247007,0.5663638287367564,-0.0340633596873551
611,7555,0.86,0.86,64.47806256934243,27.64027966769184,119.75862190472611,9.197503233958749,189.76364995603066,0.33978089367633035,0.6310935836893677,0.04846820366329307
612,7577,0.85,0.85,55.43629270819372,21.112704210488985,97.66170112917169,13.210884287215748,191.65140287092927,0.28925586704694345,0.5095798917524414,0.06893184234144548
613,7594,0.87,0.87,33.23942445714367,19.9034849133963,73.04639428393628,-6.567545369648933,187.9423437227816,0.17685968898085272,0.38866384677888793,-0.03494446881718248
614,7613,0.86,0.86,65.13866784740082,28.008698172220363,121.15606419184155,9.121271502960099,189.76364995603066,0.343262093991625,0.638457703674619,0.04806648430863102
615,7624,0.88,0.88,34.47179191324239,20.507308226950496,75.48640836714338,-6.5428245406586,186.1841700871871,0.18514888723944573,0.4054394545561757,-0.03514168007728422
616,7648,0.85,0.85,55.61202945597008,20.998158100425012,97.6083456568201,13.615713255120056,191.65140287092927,0.29017282745080086,0.5093014932040754,0.07104416169752631
617,7649,0.87,0.87,34.02634233401846,20.759086453194918,75.54451524040829,-7.491830572371377,187.9423437227816,0.1810467064527403,0.4019558006142449,-0.039862387708764366
618,7666,0.85,0.85,51.309108891604254,28.63707727015124,108.58326343190674,-5.965045648698229,191.65140287092927,0.26772101911593726,0.566566494193804,-0.031124455961929406
619,7669,0.86,0.86,65.76506231097767,28.31448522736567,122.394032765709,9.136091856246331,189.76364995603066,0.3465630131282562,0.6449814429374034,0.04814458331910888
620,7699,0.85,0.85,55.80493006504557,20.89579597225206,97.59652200954969,14.013338120541448,191.65140287092927,0.2911793455674744,0.5092397996965231,0.0731188914384256
621,7703,0.86,0.86,66.38446945534974,28.60452539640642,123.59352024816258,9.175418662536906,189.76364995603066,0.3498271110970484,0.6513023978870554,0.048351824307041436
622,7724,0.87,0.87,34.86002600895518,21.69017777211215,78.24038155317947,-8.52032953526912,187.9423437227816,0.18548255448157205,0.416299914129971,-0.04533480516682692
623,7732,0.9,0.9,20.650121912182755,15.402520602256864,51.45516311669648,-10.154919292330973,182.8450012243582,0.11293785323036652,0.2814141090658471,-0.05553840260511402
624,7744,0.88,0.88,35.15828117737531,21.08154840446583,77.32137798630697,-7.004815631556355,186.1841700871871,0.18883603885825115,0.41529512390929146,-0.03762304619278916
625,7760,0.85,0.85,51.602034398523124,28.50409064864892,108.61021569582095,-5.406146898774715,191.65140287092927,0.2692494478283331,0.5667071259006972,-0.02820823024403099
626,7760,0.87,0.87,35.72414017822078,22.65165215844258,81.02744449510594,-9.579164138664382,187.9423437227816,0.1900803164980987,0.4311292649123441,-0.050968631916146714
627,7773,0.86,0.86,67.0384098889649,28.945234617755954,124.92887912447682,9.147940653452999,189.76364995603066,0.35327318959399284,0.6583393561065228,0.0482070230814628
628,7797,0.85,0.85,51.9131951171464,28.386793537131826,108.68678219141006,-4.860391957117251,191.65140287092927,0.27087302435301336,0.567106635084779,-0.025360586378752263
629,7798,0.9,0.9,20.986665516036478,15.469472734023482,51.92561098408344,-9.952279952010485,182.8450012243582,0.1147784482786324,0.28398704168219846,-0.05443014512493363
630,7804,0.88,0.88,35.8507080409607,21.64894968084465,79.14860740265,-7.4471913207286065,186.1841700871871,0.19255508147750894,0.42510922043257465,-0.03999905747755679
631,7805,0.86,0.86,67.69834612192103,29.28985178822849,126.27804969837801,9.118642545464056,189.76364995603066,0.3567508642335196,0.6654490980102742,0.04805263045676502
632,7819,0.85,0.85,55.968474634894875,20.77906036357699,97.52659536204885,14.410353907740898,191.65140287092927,0.2920326895420001,0.5088749359571852,0.0751904431268149
633,7836,0.87,0.87,36.551933277190415,23.479016895969977,83.50996706913037,-10.40610051474954,187.9423437227816,0.19448482206386222,0.4443382231750238,-0.05536857904729936
634,7840,0.85,0.85,52.2853131853938,28.319738002388977,108.92478919017175,-4.3541628193841575,191.65140287092927,0.2728146645532576,0.5683485096298977,-0.022719180523382544
635,7871,0.85,0.85,52.67165292231403,28.267955274325598,109.20756347096523,-3.8642576263371637,191.65140287092927,0.2748305106735201,0.5698239712052242,-0.020162949858183978
636,7884,0.88,0.88,36.551884666143586,22.215954662264775,80.98379399067313,-7.880024658385963,186.1841700871871,0.19632111929293944,0.4349660551310549,-0.04232381654517606
637,7887,0.86,0.86,68.30773874928896,29.549570777276898,127.40688030384275,9.208597194735162,189.76364995603066,0.35996218857044676,0.6713977114867029,0.04852666565419061
638,7896,0.85,0.85,56.077673206087475,20.64071982996946,97.3591128660264,14.796233546148557,191.65140287092927,0.2926024665932338,0.5080010446445542,0.07720388854191336
639,7901,0.85,0.85,53.07811811233007,28.237283321191295,109.55268475471266,-3.396448530052524,191.65140287092927,0.27695136752052046,0.5716247473987586,-0.017722012357717604
640,7918,0.9,0.9,21.285512255505562,15.494172922324287,52.273858100154136,-9.702833589143012,182.8450012243582,0.11641287491030382,0.28589164456299243,-0.053065894742384795
641,7927,0.87,0.87,37.361929288903305,24.231495195877898,85.8249196806591,-11.10106110285249,187.9423437227816,0.19879463323077867,0.4566555784110707,-0.0590663119495134
642,7960,0.87,0.87,38.22372676129143,25.072609190227446,88.36894514174632,-11.921491619163461,187.9423437227816,0.20338006861121263,0.4701917800498015,-0.06343164282737625
643,7986,0.87,0.87,39.16152044376529,26.058679165352775,91.27887877447084,-12.955837886940259,187.9423437227816,0.2083698631614877,0.4856748988355113,-0.06893517251253585
644,7990,0.85,0.85,53.49571812049044,28.219827030235543,109.93537218096152,-2.9439359399806477,191.65140287092927,0.2791303236977503,0.5736215364674334,-0.015360889071932799
645,8004,0.88,0.88,37.23790310044833,22.734755417356933,82.7074139351622,-8.231607734265538,186.1841700871871,0.2000057420725425,0.4442236624973628,-0.044212178352277774
646,8007,0.86,0.86,68.84103718155875,29.699103840870386,128.23924486329952,9.442829499817975,189.76364995603066,0.3627725183274543,0.6757840339444002,0.04976100271050822
647,8016,0.85,0.85,56.116048873651074,20.48747744881547,97.091003771282,15.141093976020137,191.65140287092927,0.2928027034137774,0.5066021031772436,0.07900330365031114
648,8019,0.87,0.87,40.12250679063159,27.056583921700376,94.23567463403234,-13.990661052769163,187.9423437227816,0.21348306079343685,0.5014073612545328,-0.07444123966765916
649,8020,0.85,0.85,53.90441683478241,28.196370582064993,110.2971579989124,-2.488324329347577,191.65140287092927,0.2812628346429857,0.5755092649814507,-0.012983595695479355
650,8025,0.9,0.9,21.52433611812797,15.461617822007806,52.44757176214358,-9.398899525887643,182.8450012243582,0.11771902963711181,0.286841704235536,-0.05140364496131241
651,8071,0.86,0.86,69.31824657994571,29.77812105537949,128.87448869070468,9.762004469186728,189.76364995603066,0.3652872749655013,0.6791315866898937,0.05144296324110883
652,8085,0.85,0.85,56.132411969957204,20.334213545376052,96.80083906070931,15.4639848792051,191.65140287092927,0.2928880828895392,0.5050880797668953,0.08068808601218312
653,8086,0.85,0.85,54.338865922010015,28.200666734522986,110.740199391056,-2.0624675470359577,191.65140287092927,0.28352970606015027,0.5778209693859416,-0.010761557265641096
654,8092,0.9,0.9,21.77721926411749,15.444201384604144,52.665622033325775,-9.111183505090796,182.8450012243582,0.11910207617541571,0.2880342458402947,-0.049830093489463274
655,8098,0.88,0.88,37.883885672380096,23.16291853630003,84.20972274498016,-8.441951400219963,186.1841700871871,0.20347533119834876,0.452292602027047,-0.04534193963034951
656,8105,0.85,0.85,54.81919185028963,28.256133660647176,111.33145917158399,-1.6930754710047253,191.65140287092927,0.2860359539721632,0.5809060487105432,-0.00883414076621685
657,8116,0.87,0.87,41.08630639242691,28.01777090778634,97.12184820799959,-14.949235423145765,187.9423437227816,0.21861122713798847,0.5167640579775683,-0.07954160370159138
658,8122,0.85,0.85,55.39202711701303,28.426845886415972,112.24571888984497,-1.4616646558189146,191.65140287092927,0.28902489774268797,0.5856764793182269,-0.00762668383285092
659,8132,0.85,0.85,56.19382889519128,20.188693514899892,96.57121592499107,15.816441865391496,191.65140287092927,0.2932085445418624,0.5038899505996756,0.08252713848404926
660,8155,0.85,0.85,56.00131711801897,28.64708458940953,113.29548629683802,-1.2928520608000937,191.65140287092927,0.29220405527495125,0.5911539628704867,-0.0067458523205842945
661,8169,0.9,0.9,22.076449804868258,15.476636150529796,53.029722105927846,-8.876822496191334,182.8450012243582,0.12073860185972249,0.29002555033406807,-0.048548346614623136
662,8175,0.86,0.86,69.78629942629289,29.84690934723749,129.48011812076786,10.092480731817908,189.76364995603066,0.3677537792009311,0.682323080056529,0.05318447834533323
663,8195,0.87,0.87,42.05537823994814,28.951704943098143,99.95878812614443,-15.848031646248145,187.9423437227816,0.22376744594597903,0.5318587932136543,-0.0843239013216962
664,8208,0.85,0.85,56.32423829953966,20.067353214833727,96.4589447292071,16.189531869872205,191.65140287092927,0.2938889956233304,0.5033041411868451,0.08447385005981567
665,8218,0.88,0.88,38.474020293608696,23.483702197138253,85.4414246878852,-8.49338410066781,186.1841700871871,0.2066449595343789,0.4589081050654002,-0.04561818599664243
666,8218,0.9,0.9,22.44904161261683,15.60251010795173,53.65406182852029,-8.755978603286628,182.8450012243582,0.12277634861382374,0.29344013491889004,-0.04788743769124259
667,8224,0.87,0.87,43.00308300756013,29.80179275420291,102.60666851596595,-16.600502500845693,187.9423437227816,0.2288099752070266,0.5459475841554507,-0.08832763374139752
668,8236,0.85,0.85,56.483497839382544,19.962147267642305,96.40779237466715,16.559203304097935,191.65140287092927,0.2947199811389968,0.5030372380816567,0.08640272419633681
669,8241,0.86,0.86,70.26959127334815,29.93417023687543,130.137931747099,10.401250799597292,189.76364995603066,0.37030058859865955,0.6857895691680294,0.054811608029289714
670,8263,0.87,0.87,43.95106601208284,30.622488534030655,105.19604308014415,-17.29391105597847,187.9423437227816,0.2338539849056659,0.5597250784278301,-0.0920171086164984
671,8275,0.85,0.85,56.50823943922619,28.7328574603466,113.97395435991939,-0.9574754814670143,191.65140287092927,0.29484907802779076,0.594694078167938,-0.004995922112356473
672,8286,0.88,0.88,39.00855814509896,23.711134584351047,86.43082731380105,-8.413711023603135,186.1841700871871,0.20951597618010095,0.4642222121962724,-0.04519025983607052
673,8294,0.86,0.86,70.7611895872319,30.031703326428687,130.82459624008928,10.697782934374523,189.76364995603066,0.37289117069379557,0.6894080940707142,0.05637424731687687
674,8297,0.87,0.87,44.921098068660335,31.462524031193723,107.84614613104779,-18.00394999372711,187.9423437227816,0.23901531277549554,0.5738256956618719,-0.09579507011088075
675,8356,0.85,0.85,56.59781190315852,19.83772680602827,96.27326551521506,16.92235829110198,191.65140287092927,0.29531644984240074,0.5023353029148022,0.0882975967699992
676,8356,0.88,0.88,39.512362091604096,23.8912525601895,87.2948672119831,-8.270143028774903,186.1841700871871,0.21222192022609163,0.46886299286939537,-0.04441915241721209
677,8363,0.87,0.87,45.84509748780819,32.17971438833325,110.2045262644747,-18.514331288858315,187.9423437227816,0.24393171107534206,0.5863741192193942,-0.09851069706871003
678,8395,0.85,0.85,57.00643894167013,28.80938043175348,114.62519980517709,-0.6123219218368234,191.65140287092927,0.2974485867972594,0.5980921511040191,-0.003194977509500421
679,8399,0.86,0.86,71.19879728143374,30.067329964248913,131.33345720993157,11.064137352935916,189.76364995603066,0.3751972377108625,0.6920896454108165,0.05830483001090852
680,8425,0.85,0.85,57.54735611888784,28.93883643061646,115.42502898012076,-0.3303167423450759,191.65140287092927,0.3002709881421741,0.6022655052405518,-0.001723528956203535
681,8431,0.86,0.86,71.64446230228477,30.11274453792167,131.86995137812812,11.418973226441423,189.76364995603066,0.37754576452806005,0.6949168157794349,0.06017471327668532
682,8437,0.9,0.9,22.814260961909703,15.71792194737453,54.250104856658766,-8.621582932839356,182.8450012243582,0.12477377455846157,0.29669996168006635,-0.04715241256314317
683,8442,0.85,0.85,56.75337609373365,19.734473101640926,96.2223222970155,17.284429890451797,191.65140287092927,0.296128153739397,0.5020694910426404,0.09018681643615348
684,8456,0.86,0.86,72.08436831527045,30.15264692707678,132.389662169424,11.779074461116892,189.76364995603066,0.37986394302582616,0.6976555425662369,0.06207234348541552
685,8476,0.88,0.88,40.006259734475385,24.056148034193352,88.11855580286209,-8.10603633391132,186.1841700871871,0.2148746572586761,0.47328704562583146,-0.043537731108479256
686,8481,0.86,0.86,72.53656276187459,30.207057578081315,132.95067791803723,12.122447605711962,189.76364995603066,0.382246878043723,0.7006119346294334,0.06388182145801266
687,8483,0.87,0.87,46.70977705456818,32.76249714766875,112.23477134990569,-18.81521724076933,187.9423437227816,0.24853248144795914,0.5971766081381534,-0.10011164524223513
688,8501,0.85,0.85,58.12468651886603,29.115930382927857,116.35654728472174,-0.10717424698968614,191.65140287092927,0.3032833866497238,0.6071259878180173,-0.0005592145185697616
689,8508,0.87,0.87,47.58643619735444,33.35334281037616,114.29312181810675,-19.120249423397887,187.9423437227816,0.25319699251779737,0.6081286396358406,-0.10173465460024594
690,8516,0.88,0.88,40.507533275123706,24.230213283115386,88.96795984135449,-7.952893291107067,186.1841700871871,0.21756701042926832,0.47784921671746955,-0.04271519585893287
691,8532,0.9,0.9,23.145577652694886,15.789289684752507,54.724157022199904,-8.433001716810129,182.8450012243582,0.12658578302774778,0.2992926066108373,-0.046121040555341705
692,8543,0.86,0.86,72.9780531417989,30.25021233976051,133.47847782131993,12.477628462277877,189.76364995603066,0.38457340570076687,0.7033932887159773,0.06575352268555656
693,8558,0.87,0.87,48.49241983654275,33.98455024098354,116.46152031850983,-19.476680645424324,187.9423437227816,0.2580175328028789,0.619666212582156,-0.10363114697639816
694,8562,0.85,0.85,56.86193898726023,19.6112845460521,96.08450807936444,17.63936989515603,191.65140287092927,0.2966946139473595,0.5013504030757036,0.09203882481901553
695,8563,0.86,0.86,73.41445356554273,30.28858021585841,133.99161399725955,12.83729313382591,189.76364995603066,0.3868731107488356,0.7060973691658343,0.06764885233183691
696,8572,0.85,0.85,58.73867350246321,29.34294817262139,117.42456984770598,0.05277715722042586,191.65140287092927,0.3064870521298595,0.6126987232479976,0.0002753810117214195
697,8589,0.86,0.86,73.8432258284181,30.319525561319487,134.4822769510571,13.204174705779124,189.76364995603066,0.3891326175773284,0.7086830221816318,0.06958221297302516
698,8605,0.86,0.86,74.32861607869451,30.41618984991394,135.1609957785224,13.496236378866627,189.76364995603066,0.391690484958088,0.7122596757062798,0.07112129420989627
699,8612,0.87,0.87,49.38056498537639,34.56701029964677,118.51458558466993,-19.753455613917147,187.9423437227816,0.26274315839230794,0.630590122678693,-0.10510380589407704
700,8628,0.87,0.87,50.29299940446822,35.1804239578968,120.65384732026182,-20.06784851132538,187.9423437227816,0.26759802186276505,0.6419726652883954,-0.10677662156286517
701,8634,0.9,0.9,23.515953493735037,15.91256120330486,55.341075900344755,-8.309168912874682,182.8450012243582,0.12861141040919138,0.30266660575773147,-0.04544378493934869
702,8636,0.88,0.88,41.0002824156384,24.391199920803214,89.78268225724483,-7.782117425968025,186.1841700871871,0.22021357882594753,0.48222511191580364,-0.04179795426390859
703,8648,0.85,0.85,59.38553593691797,29.615888691938874,118.61731332079572,0.15375855304021968,191.65140287092927,0.3098622553622115,0.6189222282952995,0.000802282429123521
704,8663,0.87,0.87,51.228295551829866,35.82150854417735,122.87131264018456,-20.41472153652483,187.9423437227816,0.27257452757635364,0.6537713120222763,-0.1086222568695691
705,8674,0.86,0.86,74.81679182855385,30.516199132387385,135.84919009332862,13.784393563779076,189.76364995603066,0.3942630311226061,0.7158862623310928,0.0726397999141195
706,8682,0.85,0.85,56.96880989116748,19.48921655312715,95.94724299742178,17.99037678491318,191.65140287092927,0.29725224568032016,0.5006341803928198,0.09387031096782052
707,8686,0.87,0.87,52.14704404737459,36.416593126457045,124.98023030028868,-20.686142205539497,187.9423437227816,0.27746298686310117,0.664992400459988,-0.11006642673378562
708,8723,0.86,0.86,75.24724817235256,30.549722817960898,136.34669380827435,14.14780253643076,189.76364995603066,0.3965314125744724,0.7185079641958124,0.07455486095313242
709,8725,0.85,0.85,57.16021509104195,19.41400797003385,95.98823103110965,18.332199150974247,191.65140287092927,0.2982509610406422,0.5008480480351843,0.09565387404610005
710,8735,0.88,0.88,41.46069614867733,24.5083568824188,90.47740991351492,-7.556017616160268,186.1841700871871,0.22268647291153668,0.4859565121521651,-0.040583566329091804
711,8746,0.86,0.86,75.67265616628065,30.578645534300716,136.82994723488207,14.515365097679215,189.76364995603066,0.39877319067068134,0.7210545711288034,0.0764918102125592
712,8752,0.9,0.9,23.848852185247214,15.986381484788259,55.82161515482373,-8.123910784329304,182.8450012243582,0.13043207101945165,0.305294729311896,-0.0444305872729927
713,8754,0.86,0.86,76.07200935490535,30.581382207414926,137.2347737697352,14.909244940075496,189.76364995603066,0.4008776674169772,0.7231878908396486,0.07856744399430583
714,8768,0.85,0.85,60.02052499997353,29.868033662692405,119.75659232535834,0.2844576745887224,191.65140287092927,0.31317550563611224,0.6248667660732458,0.0014842451989787676
715,8771,0.85,0.85,57.43810983714241,19.413508821487767,96.26512748011794,18.61109219416688,191.65140287092927,0.2997009621464917,0.5022928402196422,0.09710908407334132
716,8774,0.87,0.87,53.02717210197394,36.9302130064895,126.88759811495294,-20.833253911005066,187.9423437227816,0.2821459552520532,0.67514108636484,-0.11084917586073363
717,8794,0.86,0.86,76.48309097623873,30.597253684307145,137.677598344853,15.288583607624439,189.76364995603066,0.4030439496392502,0.7255214493226374,0.08056644995586296
718,8836,0.85,0.85,57.75815836208358,19.459603675621565,96.67736571332671,18.838951010840447,191.65140287092927,0.30137091352773315,0.5044438196908771,0.09829800736458914
719,8839,0.86,0.86,76.89591221477777,30.615914607247035,138.12774142927185,15.664083000283696,189.76364995603066,0.40521939914517346,0.7278935742502679,0.0825452240400791
720,8855,0.87,0.87,53.849511338435256,37.33813374711847,128.5257788326722,-20.826756155801682,187.9423437227816,0.28652144201130253,0.683857486752693,-0.11081460273008795
721,8855,0.88,0.88,41.87146007870869,24.565205318639734,91.00187071598816,-7.258950558570781,186.1841700871871,0.22489269661916447,0.4887734047066054,-0.038988011468276434
722,8858,0.85,0.85,60.622409362870286,30.070461307259365,120.76333197738902,0.481486748351557,191.65140287092927,0.3163160219792256,0.6301197391115317,0.002512304846919498
723,8859,0.85,0.85,58.13139143294155,19.572631681866337,97.27665479667422,18.986128069208874,191.65140287092927,0.3033183715962208,0.5075707943666176,0.09906594882582408
724,8872,0.9,0.9,24.17329087484179,16.050512916770376,56.27431670838254,-7.927734958698963,182.8450012243582,0.13220646292200344,0.3077706053299848,-0.043357679485977914
725,8883,0.86,0.86,77.28064758565947,30.607088723733842,138.49482503312714,16.066470138191782,189.76364995603066,0.40724684418520535,0.7298279995416256,0.08466568882878506
726,8909,0.85,0.85,58.46898427504998,19.639551042979328,97.74808636100863,19.18988218909133,191.65140287092927,0.30507986583550795,0.5100306332056367,0.10012909846537917
727,8911,0.87,0.87,54.63678459108748,37.68498765189203,130.00675989487155,-20.733190712696576,187.9423437227816,0.29071035035977705,0.6917374622433883,-0.1103167615238342
728,8928,0.85,0.85,61.16886915699415,30.198358002907597,121.56558516280934,0.772153151178955,191.65140287092927,0.3191673436285218,0.6343057412664996,0.004028945990543957
729,8941,0.9,0.9,24.518303614429627,16.141301227700865,56.800906069831356,-7.764298840972103,182.8450012243582,0.13409337663185375,0.31065058212958385,-0.04246382886587637
730,8943,0.85,0.85,58.89323185286738,19.825086321891618,98.54340449665062,19.243059209084144,191.65140287092927,0.307293507747136,0.5141804496104642,0.10040656588380777
731,8966,0.86,0.86,77.63951833863042,30.574966173232248,138.78945068509492,16.489585992165928,189.76364995603066,0.4091379901083266,0.7313805922116973,0.08689538800495596
732,8971,0.85,0.85,61.75266397299361,30.37477686774384,122.50221770848128,1.003110237505929,191.65140287092927,0.32221347221017704,0.6391929089659854,0.005234035454368627
733,8975,0.88,0.88,42.253070082364424,24.590681611805188,91.4344333059748,-6.928293141245952,186.1841700871871,0.22694233383309642,0.4910967095814725,-0.037212041915279596
734,8990,0.86,0.86,77.9959251188405,30.541972166877468,139.07986945259543,16.911980785085568,189.76364995603066,0.41101615160180893,0.7329110158074059,0.08912128739621193
735,9000,0.85,0.85,62.34825403657136,30.56620107671642,123.4806561900042,1.2158518831385194,191.65140287092927,0.3253211461152768,0.6442982119633334,0.006344080267220139
736,9019,0.85,0.85,59.2827132433419,19.957794439266138,99.19830212187418,19.367124364809627,191.65140287092927,0.3093257464087899,0.517597578916137,0.10105391390144286
737,9031,0.87,0.87,55.37274726967898,37.95191448644599,131.27657624257097,-20.531081703213005,187.9423437227816,0.2946262463947709,0.6984938765912504,-0.1092413838017085
738,9035,0.86,0.86,78.34661080032008,30.505155837949637,139.35692247621935,17.336299124420805,189.76364995603066,0.4128641645461259,0.7343710057669588,0.09135732332529294
739,9037,0.85,0.85,63.0216475683254,30.868986447735004,124.75962046379541,1.2836746728553905,191.65140287092927,0.32883478348847955,0.650971600493928,0.006697966483031183
740,9042,0.88,0.88,42.57700150014547,24.56028839158226,91.69757828331,-6.543575283019052,186.1841700871871,0.2286821778683297,0.492510068070607,-0.035145712333947615
741,9043,0.85,0.85,59.7147608973549,20.151504904238976,100.01777070583285,19.411751088876947,191.65140287092927,0.3115800876113115,0.5218734076952801,0.10128676752734288
742,9045,0.87,0.87,56.10795098836129,38.21510702750408,132.53816504336945,-20.322263066646876,187.9423437227816,0.2985381041705085,0.7052065139661431,-0.10813030562512611
743,9061,0.9,0.9,24.863123939630963,16.2321425261851,57.32740899200117,-7.601161112739238,182.8450012243582,0.13597923800565323,0.3135300861829858,-0.04157161017167926
744,9064,0.85,0.85,63.6855960286734,31.153316053133704,125.9922281349408,1.378963922405994,191.65140287092927,0.33229913830353486,0.6574031092263504,0.00719516738071925
745,9077,0.86,0.86,78.63755575085708,30.42027685403424,139.47810945892556,17.7970020427886,189.76364995603066,0.4143973609754969,0.7350096264023349,0.09378509554865891
746,9079,0.87,0.87,56.85687055859621,38.49518932204608,133.84724920268837,-20.133508085495947,187.9423437227816,0.30252294098482213,0.7121718637292058,-0.10712598175956153
747,9110,0.86,0.86,78.96912591472618,30.369865873767967,139.70885766226212,18.229394167190243,189.76364995603066,0.4161446406254506,0.7362256032418931,0.09606367800900804
748,9115,0.85,0.85,60.18362301176021,20.400935939071317,100.98549488990284,19.381751133617577,191.65140287092927,0.3140265195569262,0.526922805558137,0.10113023355571538
749,9118,0.87,0.87,57.62148262081938,38.79490476385936,135.2112921485381,-19.968326906899335,187.9423437227816,0.30659127410804304,0.7194296371443426,-0.10624708892825654
750,9130,0.85,0.85,64.46813624025869,31.626860723160625,127.72185768657994,1.2144147939374363,191.65140287092927,0.3363822819688713,0.6664279821243797,0.006336581813363003
751,9162,0.88,0.88,42.81080808539404,24.46052240758747,91.73185290056898,-6.110236729780901,186.1841700871871,0.2299379590936566,0.4926941579276713,-0.03281823974035802
752,9169,0.85,0.85,60.80662653838564,20.93742991455257,102.68148636749078,18.931766709280502,191.65140287092927,0.31727723161691046,0.5357721614834371,0.09878230175038377
753,9174,0.85,0.85,65.21744568787202,32.03401758387347,129.28548085561897,1.1494105201250733,191.65140287092927,0.34029203392679447,0.6745866657844836,0.005997402069105449
754,9175,0.87,0.87,58.39255910611715,39.100557555487384,136.59367421709192,-19.80855600485762,187.9423437227816,0.31069400300896133,0.7267849890100875,-0.10539698299216489
755,9181,0.9,0.9,25.20650585464387,16.32140181071409,57.84930947607205,-7.43629776678431,182.8450012243582,0.13785723255138085,0.316384418981674,-0.04066995387891229
756,9182,0.86,0.86,79.3524950684005,30.36908303536034,140.09066113912118,18.61432899767982,189.76364995603066,0.41816488609271024,0.7382375980414637,0.0980921741439568
757,9198,0.85,0.85,65.98003029574417,32.45590123503118,130.89183276580653,1.0682278256818165,191.65140287092927,0.34427105310666306,0.6829682997622394,0.005573806451086777
758,9236,0.85,0.85,61.42177641479256,21.43999396620362,104.30176434719979,18.54178848238532,191.65140287092927,0.32048696484709815,0.5442264590019386,0.0967474706922578
759,9236,0.87,0.87,59.19463624536106,39.448596748616175,138.0918297425934,-19.70255725187129,187.9423437227816,0.3149616795918765,0.734756346054093,-0.10483298687034
760,9241,0.88,0.88,43.0590260116049,24.372841273510428,91.80470855862575,-5.686656535415956,186.1841700871871,0.23127114400456836,0.4930854675541699,-0.030543179545033203
761,9253,0.85,0.85,66.70429094257388,32.80771664193114,132.31972422643616,1.0888576587116034,191.65140287092927,0.3480501052606276,0.6904187615863632,0.0056814489348920244
762,9259,0.86,0.86,79.74554769374724,30.379109161592364,140.50376601693196,18.987329370562513,189.76364995603066,0.4202361606778998,0.7404145422449847,0.10005777911081488
763,9273,0.85,0.85,67.44400481596844,33.1786179214499,133.80124065886824,1.0867689730686436,191.65140287092927,0.35190978936579814,0.6981490281549301,0.005670550576666249
764,9280,0.88,0.88,43.305663808489136,24.286114778393795,91.87789336527672,-5.266565748298454,186.1841700871871,0.23259584199993896,0.4934785450462934,-0.028286861046415517
765,9289,0.87,0.87,59.91807482018865,39.679232893427184,139.27654060704302,-19.440390966665717,187.9423437227816,0.3188109376169583,0.7410599327870385,-0.10343805755312198
766,9291,0.86,0.86,80.21278060809118,30.473240961734,141.1592625315592,19.26629868462318,189.76364995603066,0.4226983441068769,0.7438688208424881,0.10152786737126575
767,9301,0.9,0.9,25.54267725037355,16.40174567114395,58.34616859266145,-7.260814091914348,182.8450012243582,0.13969579195130225,0.3191017977082586,-0.039710213805654086
768,9324,0.85,0.85,68.11330941107919,33.43640792880381,134.9861252686868,1.2404935534715662,191.65140287092927,0.3554020914574322,0.7043315271717338,0.00647265574313065
769,9334,0.85,0.85,61.96549056762034,21.789831252229877,105.5451530720801,18.385828063160588,191.65140287092927,0.3233239602704709,0.5507142211902366,0.09593369935070509
770,9356,0.87,0.87,60.56684186537483,39.81173881386168,140.1903194930982,-19.056635762348527,187.9423437227816,0.3222628848063746,0.7459219498714004,-0.1013961802586511
771,9358,0.86,0.86,80.6734962166785,30.55924035634387,141.79197692936623,19.55501550399076,189.76364995603066,0.4251261832040595,0.7472030442195872,0.10304932218853173
772,9369,0.85,0.85,68.79205562671739,33.70508797851801,136.20223158375342,1.3818796696813678,191.65140287092927,0.3589436581011959,0.7106769350156075,0.007210381186784304
773,9375,0.86,0.86,81.13232580392572,30.642840839136767,142.41800748219924,19.84664412565219,189.76364995603066,0.4275440835098005,0.7505020456509891,0.10458612136861181
774,9387,0.85,0.85,69.46081689426231,33.95625248220877,137.37332185867984,1.5483119298447718,191.65140287092927,0.36243312521454285,0.716787457857515,0.008078792571570726
775,9400,0.88,0.88,43.46786200864953,24.151237976673244,91.77033796199602,-4.8346139446969545,186.1841700871871,0.23346701273418796,0.4929008621894193,-0.025966836721043367
776,9416,0.87,0.87,61.18657846487645,39.90957256818016,141.00572360123675,-18.632566671483872,187.9423437227816,0.32556036735993765,0.7502605363335405,-0.09913980161366535
777,9421,0.9,0.9,25.84809153101611,16.44539121297931,58.73887395697473,-7.04269089494251,182.8450012243582,0.14136613720874686,0.3212495477789943,-0.038517273361500556
778,9430,0.85,0.85,70.10713025051085,34.173207288130186,138.45354482677124,1.760715674250477,191.65140287092927,0.36580546346287707,0.7224238526446635,0.009187074281090755
779,9448,0.88,0.88,43.623183197580474,24.015211256657572,91.65360571089562,-4.407239315734671,186.1841700871871,0.23430124686299822,0.49227389024521084,-0.023671396519214443
780,9451,0.87,0.87,61.83611229605235,40.04352124542147,141.92315478689528,-18.250930194790598,187.9423437227816,0.32901639444946873,0.7551419865032359,-0.09710919760429855
