,Step,goal_power_alg,goal,mean,std,y_upper,y_lower,max_possible_return,mean_norm,y_upper_norm,y_lower_norm,agent
234,40759,0.9,0.9,118.92411634689368,13.508870105295223,145.94185655748413,91.90637613630324,182.8450012243582,0.6504094481695399,0.7981725263487383,0.5026463699903417,pretrained on virtual testbed with noise
235,40792,0.9,0.9,118.89507830389799,13.436921446963716,145.76892119782542,92.02123540997056,182.8450012243582,0.6502506358268385,0.7972267232997038,0.5032745483539732,pretrained on virtual testbed with noise
236,40839,0.9,0.9,118.89777207143194,13.362642152066353,145.62305637556466,92.17248776729923,182.8450012243582,0.6502653683462726,0.79642897208264,0.5041017646099051,pretrained on virtual testbed with noise
237,40895,0.9,0.9,118.94803691190157,13.29741627412035,145.54286946014227,92.35320436366086,182.8450012243582,0.6505402724461005,0.795990420769312,0.5050901241228889,pretrained on virtual testbed with noise
238,41100,0.9,0.9,118.9974258866387,13.232377905154273,145.46218169694725,92.53267007633015,182.8450012243582,0.6508103863371361,0.7955491302628463,0.506071642411426,pretrained on virtual testbed with noise
239,41129,0.9,0.9,119.04960477459628,13.168795963042117,145.3871967006805,92.71201284851205,182.8450012243582,0.6510957585792438,0.7951390288339605,0.5070524883245272,pretrained on virtual testbed with noise
240,41146,0.9,0.9,119.15602777941439,13.135418126029865,145.4268640314741,92.88519152735466,182.8450012243582,0.6516777980340033,0.7953559739542974,0.5079996221137092,pretrained on virtual testbed with noise
241,41227,0.9,0.9,119.26048681575877,13.100998067203076,145.4624829501649,93.05849068135262,182.8450012243582,0.6522490963229634,0.7955507778507795,0.5089474147951472,pretrained on virtual testbed with noise
242,41249,0.9,0.9,119.36547860345867,13.067361034613501,145.50020067268568,93.23075653423166,182.8450012243582,0.6528233082893657,0.7957570603428805,0.5098895562358511,pretrained on virtual testbed with noise
243,41408,0.9,0.9,119.43687292985577,13.01342464042952,145.46372221071482,93.41002364899673,182.8450012243582,0.6532137719384622,0.7955575555069452,0.5108699883699793,pretrained on virtual testbed with noise
244,41495,0.9,0.9,119.47870081739866,12.948182601097885,145.37506601959444,93.5823356152029,182.8450012243582,0.6534425333881206,0.7950726847665546,0.5118123820096869,pretrained on virtual testbed with noise
245,41561,0.9,0.9,119.55300114769429,12.89672836729547,145.34645788228522,93.75954441310336,182.8450012243582,0.6538488903013429,0.7949162236266948,0.5127815569759908,pretrained on virtual testbed with noise
246,41696,0.9,0.9,119.58241809115763,12.829184315178162,145.24078672151396,93.92404946080131,182.8450012243582,0.6540097748935733,0.7943382960920963,0.5136812536950501,pretrained on virtual testbed with noise
247,41813,0.9,0.9,119.60931641221856,12.761586774487641,145.13248996119384,94.08614286324328,182.8450012243582,0.654156884854911,0.7937460088564872,0.5145677608533349,pretrained on virtual testbed with noise
248,41933,0.9,0.9,119.62020850821268,12.692262186731279,145.00473288167524,94.23568413475013,182.8450012243582,0.6542164549603073,0.7930472909333112,0.5153856189873035,pretrained on virtual testbed with noise
249,42002,0.9,0.9,119.63287892750165,12.62353363645899,144.87994620041962,94.38581165458368,182.8450012243582,0.6542857509170145,0.792364818454326,0.516206683379703,pretrained on virtual testbed with noise
250,42212,0.9,0.9,119.67914844004139,12.562460911135446,144.80407026231228,94.5542266177705,182.8450012243582,0.6545388041163358,0.7919498443637069,0.5171277638689649,pretrained on virtual testbed with noise
251,42255,0.9,0.9,119.75688348117406,12.51611210513432,144.7891076914427,94.72465927090542,182.8450012243582,0.6549639458517519,0.791868012370656,0.5180598793328478,pretrained on virtual testbed with noise
252,42296,0.9,0.9,119.8335959125431,12.46959588442704,144.77278768139718,94.89440414368903,182.8450012243582,0.6553834948186658,0.7917787563891622,0.5189882332481693,pretrained on virtual testbed with noise
253,42442,0.9,0.9,119.89895961802486,12.417535306726299,144.73403023147745,95.06388900457226,182.8450012243582,0.6557409763196315,0.7915667875102745,0.5199151651289883,pretrained on virtual testbed with noise
254,42652,0.9,0.9,119.9860146065257,12.378165040782495,144.7423446880907,95.2296845249607,182.8450012243582,0.656217089901725,0.7916122602142456,0.5208219195892045,pretrained on virtual testbed with noise
255,42789,0.9,0.9,120.03023344218957,12.318218639807272,144.6666707218041,95.39379616257503,182.8450012243582,0.656458927717185,0.7911983907303665,0.5217194647040034,pretrained on virtual testbed with noise
256,42905,0.9,0.9,120.07565364173705,12.259099411091555,144.59385246392014,95.55745481955394,182.8450012243582,0.6567073359276547,0.7908001394388553,0.5226145324164541,pretrained on virtual testbed with noise
257,42927,0.9,0.9,120.13717960874172,12.206896403197007,144.55097241513573,95.7233868023477,182.8450012243582,0.6570438284026618,0.7905656236003183,0.5235220332050053,pretrained on virtual testbed with noise
258,42998,0.9,0.9,120.27975881770006,12.217639435139414,144.71503768797888,95.84447994742123,182.8450012243582,0.6578236102288185,0.7914629151409377,0.5241843053166992,pretrained on virtual testbed with noise
259,43179,0.9,0.9,120.33448324510455,12.162843794105267,144.66017083331508,96.00879565689402,182.8450012243582,0.6581229043141806,0.7911628421047792,0.5250829665235821,pretrained on virtual testbed with noise
260,43333,0.9,0.9,120.32251088462722,12.097587431424294,144.5176857474758,96.12733602177863,182.8450012243582,0.6580574261200974,0.7903835750486105,0.5257312771915843,pretrained on virtual testbed with noise
261,43537,0.9,0.9,120.3200603282073,12.032212346182519,144.38448502057236,96.25563563584227,182.8450012243582,0.6580440237497646,0.7896550852019562,0.5264329622975731,pretrained on virtual testbed with noise
262,43661,0.9,0.9,120.3336786213615,11.967934745177722,144.26954811171694,96.39780913100606,182.8450012243582,0.6581185037358894,0.7890264822426968,0.5272105252290821,pretrained on virtual testbed with noise
263,43708,0.9,0.9,120.37062614719446,11.908640925544177,144.1879079982828,96.5533442961061,182.8450012243582,0.6583205739351596,0.7885799832250181,0.5280611646453011,pretrained on virtual testbed with noise
264,44567,0.9,0.9,120.36214832731831,11.844694740321795,144.0515378079619,96.67275884667472,182.8450012243582,0.6582742077790198,0.7878341592243193,0.5287142563337203,pretrained on virtual testbed with noise
265,44879,0.9,0.9,120.23021647207752,11.849095084842437,143.9284066417624,96.53202630239264,182.8450012243582,0.6575526575350571,0.7871607409444922,0.527944574125622,pretrained on virtual testbed with noise
266,45067,0.9,0.9,120.01305756508408,11.96931783859402,143.9516932422721,96.07442188789605,182.8450012243582,0.6563649909019017,0.7872880979974812,0.5254418838063221,pretrained on virtual testbed with noise
267,45112,0.9,0.9,119.79952584509066,12.081256096670543,143.96203803843173,95.63701365174957,182.8450012243582,0.6551971617648534,0.7873446748581575,0.5230496486715493,pretrained on virtual testbed with noise
268,45403,0.9,0.9,119.48391193307324,12.39511788661693,144.2741477063071,94.69367615983938,182.8450012243582,0.6534710335693654,0.7890516379459391,0.5178904291927916,pretrained on virtual testbed with noise
269,45472,0.9,0.9,119.14471259458462,12.75466134382992,144.65403528224445,93.63538990692479,182.8450012243582,0.6516159140078936,0.7911292860817567,0.5121025419340306,pretrained on virtual testbed with noise
270,45652,0.9,0.9,118.81392159540516,13.080978840388962,144.9758792761831,92.65196391462723,182.8450012243582,0.6498067806054795,0.792889487300185,0.5067240739107739,pretrained on virtual testbed with noise
271,45736,0.9,0.9,118.46352318434916,13.44259597098856,145.34871512632628,91.57833124237203,182.8450012243582,0.6478904120489989,0.794928568749755,0.5008522553482428,pretrained on virtual testbed with noise
272,45886,0.9,0.9,118.1340016673907,13.743358461332425,145.62071859005556,90.64728474472585,182.8450012243582,0.6460882215884891,0.796416186469178,0.4957602567078001,pretrained on virtual testbed with noise
273,45988,0.9,0.9,117.95061369310348,13.783846755992217,145.51830720508792,90.38292018111905,182.8450012243582,0.6450852520073727,0.7958560870172823,0.49431441699746304,pretrained on virtual testbed with noise
274,46161,0.9,0.9,117.79790391074394,13.789101781910885,145.3761074745657,90.21970034692217,182.8450012243582,0.6442500649290441,0.7950783806016296,0.4934217492564587,pretrained on virtual testbed with noise
275,46205,0.9,0.9,117.68212093052892,13.760835570241394,145.20379207101172,90.16044979004613,182.8450012243582,0.643616834709789,0.7941359681626778,0.49309770125690017,pretrained on virtual testbed with noise
276,46379,0.9,0.9,117.57318843907144,13.727660397211928,145.0285092334953,90.11786764464759,182.8450012243582,0.6430210705886588,0.7931773264916302,0.4928648146856874,pretrained on virtual testbed with noise
277,46706,0.9,0.9,117.45251075387104,13.704029888338926,144.8605705305489,90.04445097719318,182.8450012243582,0.6423610706740189,0.7922588507235104,0.49246329062452737,pretrained on virtual testbed with noise
278,46827,0.9,0.9,117.40691595470805,13.637975512592392,144.68286697989285,90.13096492952327,182.8450012243582,0.6421117075584966,0.7912869698984065,0.4929364452185867,pretrained on virtual testbed with noise
279,47121,0.9,0.9,117.37012518615303,13.56986098859296,144.50984716333895,90.23040320896712,182.8450012243582,0.641910494682516,0.7903407049450563,0.4934802844199758,pretrained on virtual testbed with noise
280,47216,0.9,0.9,117.3157255496333,13.507747345789381,144.33122024121207,90.30023085805453,182.8450012243582,0.6416129769152517,0.789363774096902,0.49386217973360125,pretrained on virtual testbed with noise
281,47283,0.9,0.9,117.2660814275594,13.444341391537256,144.1547642106339,90.37739864448488,182.8450012243582,0.6413414675945621,0.7883987161002569,0.49428421908886727,pretrained on virtual testbed with noise
282,47302,0.9,0.9,117.22088152658465,13.379888494173038,143.98065851493072,90.46110453823857,182.8450012243582,0.6410942642219126,0.7874465123509755,0.4947420160928498,pretrained on virtual testbed with noise
283,47375,0.9,0.9,117.17962762940985,13.314661136066366,143.80894990154258,90.55030535727713,182.8450012243582,0.6408686419905224,0.786507418516097,0.49522986546494774,pretrained on virtual testbed with noise
284,47511,0.9,0.9,117.1981104077058,13.24504073568049,143.68819187906678,90.70802893634482,182.8450012243582,0.6409697263962878,0.7858469792278081,0.49609247356476754,pretrained on virtual testbed with noise
285,47631,0.9,0.9,117.21617323073365,13.175786261103719,143.56774575294108,90.86460070852621,182.8450012243582,0.6410685140191755,0.7851882457359479,0.4969487823024031,pretrained on virtual testbed with noise
286,47691,0.9,0.9,117.24836228688403,13.109492847711067,143.46734798230617,91.0293765914619,182.8450012243582,0.6412445596093467,0.7846391589686716,0.49784996025002165,pretrained on virtual testbed with noise
287,47902,0.9,0.9,117.27818445369691,13.043085541881926,143.36435553746077,91.19201336993305,182.8450012243582,0.6414076604139253,0.7840758816345594,0.49873943919329117,pretrained on virtual testbed with noise
288,48006,0.9,0.9,117.32244490962076,12.980965556406035,143.28437602243284,91.36051379680869,182.8450012243582,0.6416497258552962,0.7836384646174555,0.4996609870931371,pretrained on virtual testbed with noise
289,48039,0.9,0.9,117.36585850501763,12.918983312938643,143.20382513089493,91.52789187914034,182.8450012243582,0.6418871597206257,0.783197922677569,0.5005763967636825,pretrained on virtual testbed with noise
290,48081,0.9,0.9,117.39603389374427,12.853838839933182,143.10371157361064,91.68835621387791,182.8450012243582,0.6420521923358167,0.7826503903052652,0.5014539943663682,pretrained on virtual testbed with noise
291,48519,0.9,0.9,117.3430332142246,12.796088498078214,142.93521021038103,91.75085621806818,182.8450012243582,0.6417623256226729,0.7817288372843934,0.5017958139609524,pretrained on virtual testbed with noise
292,48552,0.9,0.9,117.28799840820999,12.73954814782091,142.7670947038518,91.80890211256816,182.8450012243582,0.6414613340415737,0.7808093945574743,0.5021132735256728,pretrained on virtual testbed with noise
293,48709,0.9,0.9,117.2587323789642,12.675321445947219,142.60937527085864,91.90808948706976,182.8450012243582,0.6413012748162745,0.7799468091330053,0.5026557404995438,pretrained on virtual testbed with noise
294,49062,0.9,0.9,117.19604090382049,12.62298457986212,142.44201006354473,91.95007174409625,182.8450012243582,0.6409584080453816,0.7790314698773888,0.5028853462133744,pretrained on virtual testbed with noise
295,49361,0.9,0.9,117.08220294828784,12.604892135065477,142.2919872184188,91.87241867815689,182.8450012243582,0.6403358153861873,0.7782109779628089,0.5024606528095659,pretrained on virtual testbed with noise
296,49788,0.9,0.9,116.92564883498896,12.630297073500984,142.18624298199092,91.665054687987,182.8450012243582,0.6394796032269784,0.777632650769176,0.5013265556847806,pretrained on virtual testbed with noise
297,49858,0.9,0.9,116.74331906150752,12.688046462901264,142.11941198731006,91.367226135705,182.8450012243582,0.6384824210658007,0.7772671444975616,0.4996976976340399,pretrained on virtual testbed with noise
298,49932,0.9,0.9,116.65995358385699,12.647099016464482,141.95415161678596,91.36575555092803,182.8450012243582,0.6380264858360033,0.7763633168325038,0.49968965483950284,pretrained on virtual testbed with noise
299,49952,0.9,0.9,116.58049965532474,12.604110122910738,141.7887199011462,91.37227940950326,182.8450012243582,0.6375919433109126,0.7754585520616214,0.4997253345602037,pretrained on virtual testbed with noise
300,49993,0.9,0.9,116.49819378607796,12.563213912688287,141.62462161145453,91.3717659607014,182.8450012243582,0.6371418031993664,0.7745610799481217,0.49972252645061127,pretrained on virtual testbed with noise
301,50227,0.9,0.9,116.42315723508541,12.518337204421917,141.45983164392925,91.38648282624158,182.8450012243582,0.636731419811852,0.773659824970289,0.4998030146534149,pretrained on virtual testbed with noise
302,50250,0.9,0.9,116.34969195135596,12.472931338380087,141.29555462811615,91.4038292745958,182.8450012243582,0.636329629862783,0.7727613753834089,0.4998978843421571,pretrained on virtual testbed with noise
303,50310,0.9,0.9,116.29414965474987,12.419059573539764,141.1322688018294,91.45603050767035,182.8450012243582,0.636025862758218,0.7718683467241985,0.5001833787922378,pretrained on virtual testbed with noise
304,50370,0.9,0.9,116.27359855471803,12.355343993248848,140.98428654121574,91.56291056822033,182.8450012243582,0.6359134664668553,0.7710590149972014,0.5007679179365092,pretrained on virtual testbed with noise
305,50522,0.9,0.9,116.41635387561296,12.368807536316165,141.15396894824528,91.67873880298063,182.8450012243582,0.6366942114691195,0.7719870272802463,0.5014013956579929,pretrained on virtual testbed with noise
306,50546,0.9,0.9,116.5565779411188,12.379438210169953,141.3154543614587,91.7977015207789,182.8450012243582,0.6374611127492579,0.7728702092766481,0.5020520162218677,pretrained on virtual testbed with noise
307,50848,0.9,0.9,116.6409020029804,12.341801488800503,141.3245049805814,91.9572990253794,182.8450012243582,0.6379222905845662,0.7729197081366775,0.5029248730324548,pretrained on virtual testbed with noise
308,50919,0.9,0.9,116.69067865042753,12.286584397451671,141.26384744533087,92.11750985552419,182.8450012243582,0.6381945247015167,0.772587965213194,0.5038010841898395,pretrained on virtual testbed with noise
309,50944,0.9,0.9,116.77440314138387,12.249338471057747,141.27308008349937,92.27572619926838,182.8450012243582,0.6386524234157047,0.7726384595559798,0.5046663872754297,pretrained on virtual testbed with noise
310,51019,0.9,0.9,116.86912977077634,12.220058015873175,141.3092458025227,92.42901373902998,182.8450012243582,0.6391704940698553,0.7728362539653493,0.5055047341743614,pretrained on virtual testbed with noise
311,51099,0.9,0.9,116.95327823150255,12.183672269648053,141.32062277079865,92.58593369220645,182.8450012243582,0.6396307115226856,0.7728984758921166,0.5063629471532545,pretrained on virtual testbed with noise
312,51132,0.9,0.9,117.03726485476432,12.147495104969869,141.33225506470404,92.74227464482458,182.8450012243582,0.6400900438681113,0.7729620942236405,0.507217993512582,pretrained on virtual testbed with noise
313,51164,0.9,0.9,117.15059950805487,12.134383575656798,141.41936665936845,92.88183235674127,182.8450012243582,0.6407098839103965,0.7734385173912475,0.5079812504295456,pretrained on virtual testbed with noise
314,51301,0.9,0.9,117.3095554378628,12.170182245144288,141.64991992815138,92.96919094757422,182.8450012243582,0.6415792318758511,0.7746994393045572,0.5084590244471451,pretrained on virtual testbed with noise
315,51325,0.9,0.9,117.46983116901312,12.207220760910948,141.88427269083502,93.05538964719122,182.8450012243582,0.6424557979841783,0.7759811410799099,0.5089304548884467,pretrained on virtual testbed with noise
316,51530,0.9,0.9,117.68503909735684,12.323916938916872,142.33287297519058,93.03720521952309,182.8450012243582,0.6436327944943517,0.7784345867926813,0.5088310021960222,pretrained on virtual testbed with noise
317,51701,0.9,0.9,117.88736113046681,12.41776605825157,142.72289324696996,93.05182901396367,182.8450012243582,0.6447393165854955,0.7805676517885397,0.5089109813824514,pretrained on virtual testbed with noise
318,51766,0.9,0.9,118.1644034956145,12.645970101365858,143.45634369834622,92.87246329288277,182.8450012243582,0.6462544926269107,0.7845789752945965,0.507930009959225,pretrained on virtual testbed with noise
319,51827,0.9,0.9,118.45597949079817,12.898591728423751,144.25316294764568,92.65879603395067,182.8450012243582,0.6478491547354247,0.7889368699264642,0.5067614395443854,pretrained on virtual testbed with noise
320,51848,0.9,0.9,118.74577039885907,13.140185939679439,145.02614227821795,92.46539851950018,182.8450012243582,0.6494340540004876,0.7931643813454052,0.5057037266555698,pretrained on virtual testbed with noise
321,52051,0.9,0.9,118.97559763660772,13.263313078710812,145.50222379402933,92.4489714791861,182.8450012243582,0.6506910051679228,0.7957681250224184,0.5056138853134271,pretrained on virtual testbed with noise
322,52146,0.9,0.9,119.2355429671617,13.436741906556932,146.10902678027557,92.36205915404784,182.8450012243582,0.6521126755926725,0.7990867992119395,0.5051385519734054,pretrained on virtual testbed with noise
323,52170,0.9,0.9,119.49226380635317,13.600455827097523,146.69317546054822,92.29135215215811,182.8450012243582,0.65351671090932,0.8022815744388317,0.5047518473798083,pretrained on virtual testbed with noise
324,52222,0.9,0.9,119.72981203492415,13.727675567075664,147.18516316907548,92.27446090077282,182.8450012243582,0.654815889049167,0.8049723108835408,0.5046594672147932,pretrained on virtual testbed with noise
325,52290,0.9,0.9,119.93231857918714,13.799135714753993,147.53059000869513,92.33404714967915,182.8450012243582,0.6559234202526835,0.8068614893533191,0.5049853511520479,pretrained on virtual testbed with noise
326,52460,0.9,0.9,120.06778703297806,13.79111970478627,147.6500264425506,92.48554762340552,182.8450012243582,0.6566643125542712,0.8075147007239101,0.5058139243846322,pretrained on virtual testbed with noise
327,52755,0.9,0.9,120.20648871501372,13.786316156144357,147.77912102730244,92.633856402725,182.8450012243582,0.6574228877469583,0.8082207336145409,0.5066250418793758,pretrained on virtual testbed with noise
328,52906,0.9,0.9,120.29702358457558,13.743162389565613,147.7833483637068,92.81069880544436,182.8450012243582,0.6579180331923117,0.8082438533956455,0.5075922129889779,pretrained on virtual testbed with noise
329,53085,0.9,0.9,120.38060854232637,13.69612579898157,147.7728601402895,92.98835694436323,182.8450012243582,0.6583751687836108,0.8081864921150688,0.5085638454521529,pretrained on virtual testbed with noise
330,53116,0.9,0.9,120.46396439599954,13.649319850268194,147.76260409653594,93.16532469546316,182.8450012243582,0.6588310513787872,0.8081304006513432,0.5095317021062311,pretrained on virtual testbed with noise
331,53200,0.9,0.9,120.54587940533398,13.602036910132258,147.7499532255985,93.34180558506947,182.8450012243582,0.6592790538332481,0.8080612116067822,0.5104968960597139,pretrained on virtual testbed with noise
332,53255,0.9,0.9,120.63050957435156,13.556718294667323,147.74394616368622,93.51707298501691,182.8450012243582,0.6597419058032276,0.808028358305505,0.5114554533009501,pretrained on virtual testbed with noise
333,53331,0.9,0.9,120.74495532197675,13.532831829827309,147.81061898163136,93.67929166232213,182.8450012243582,0.6603678225461456,0.8083929994906547,0.5123426456016363,pretrained on virtual testbed with noise
334,53541,0.9,0.9,120.86560466152602,13.514378454165376,147.89436156985678,93.83684775319527,182.8450012243582,0.6610276674352121,0.808850997180855,0.5132043376895694,pretrained on virtual testbed with noise
335,53821,0.9,0.9,121.04941947680595,13.56443365128591,148.17828677937777,93.92055217423413,182.8450012243582,0.6620329714580133,0.8104038162769187,0.5136621266391079,pretrained on virtual testbed with noise
336,53893,0.9,0.9,121.21425045998616,13.590467182281298,148.39518482454875,94.03331609542357,182.8450012243582,0.6629344507551036,0.8115900562272514,0.5142788452829558,pretrained on virtual testbed with noise
337,54078,0.9,0.9,121.32292393692535,13.56189179281199,148.44670752254933,94.19914035130137,182.8450012243582,0.6635287982965267,0.8118718396922386,0.5151857569008147,pretrained on virtual testbed with noise
338,54228,0.9,0.9,121.4280117290237,13.530867374890734,148.48974647880516,94.36627697924223,182.8450012243582,0.6641035353218467,0.8121072246137165,0.516099846029977,pretrained on virtual testbed with noise
339,54582,0.9,0.9,121.40474471980959,13.462647404982073,148.33003952977373,94.47944990984544,182.8450012243582,0.6639762854158701,0.8112337692391534,0.5167188015925868,pretrained on virtual testbed with noise
340,54611,0.9,0.9,121.39873929893251,13.392999706691333,148.18473871231518,94.61273988554984,182.8450012243582,0.6639434410896,0.8104391026281682,0.5174477795510317,pretrained on virtual testbed with noise
341,54679,0.9,0.9,121.40390150414046,13.323703280404278,148.051308064949,94.75649494333192,182.8450012243582,0.6639716737739686,0.8097093553204885,0.5182339922274488,pretrained on virtual testbed with noise
342,54806,0.9,0.9,121.39743992731249,13.254844541592263,147.90712901049702,94.88775084412796,182.8450012243582,0.6639363346791904,0.8089208237583099,0.5189518456000711,pretrained on virtual testbed with noise
343,54957,0.9,0.9,121.35656836050771,13.1923161038551,147.74120056821792,94.97193615279751,182.8450012243582,0.6637128034558533,0.8080133423332339,0.5194122645784727,pretrained on virtual testbed with noise
344,55086,0.9,0.9,121.36811614658009,13.124521150641613,147.61715844786332,95.11907384529687,182.8450012243582,0.6637759596044767,0.807334941942061,0.5202169772668924,pretrained on virtual testbed with noise
345,55217,0.9,0.9,121.36473348920967,13.056651796630236,147.47803708247014,95.2514298959492,182.8450012243582,0.6637574594685814,0.8065740714536058,0.5209408474835571,pretrained on virtual testbed with noise
346,55405,0.9,0.9,121.42653087887548,13.003285134897157,147.4331011486698,95.41996060908117,182.8450012243582,0.6640954363848329,0.8063283117473002,0.5218625610223657,pretrained on virtual testbed with noise
347,55498,0.9,0.9,121.47207705848744,12.943778257290766,147.35963357306898,95.58452054390591,182.8450012243582,0.6643445335945296,0.8059265092637274,0.5227625579253318,pretrained on virtual testbed with noise
348,55594,0.9,0.9,121.48251507502499,12.877274371825878,147.23706381867675,95.72796633137324,182.8450012243582,0.6644016202880003,0.8052561614085961,0.5235470791674045,pretrained on virtual testbed with noise
349,55783,0.9,0.9,121.55790023776434,12.832123544624096,147.22214732701252,95.89365314851615,182.8450012243582,0.6648139102726023,0.805174581427933,0.5244532391172716,pretrained on virtual testbed with noise
350,55797,0.9,0.9,121.66791510499691,12.811530471692784,147.29097604838248,96.04485416161134,182.8450012243582,0.6654155940293137,0.8055510134928463,0.5252801745657811,pretrained on virtual testbed with noise
351,56101,0.9,0.9,121.73203650732322,12.760936175029935,147.2539088573831,96.21016415726335,182.8450012243582,0.6657662812337597,0.8053482888312412,0.5261842736362783,pretrained on virtual testbed with noise
352,56420,0.9,0.9,121.72984304325031,12.695068733681595,147.11998051061352,96.33970557588712,182.8450012243582,0.6657542849305619,0.8046158195492112,0.5268927503119126,pretrained on virtual testbed with noise
353,56490,0.9,0.9,121.72713658955526,12.62957076738491,146.98627812432508,96.46799505478543,182.8450012243582,0.6657394830290774,0.8038845860706193,0.5275943799875354,pretrained on virtual testbed with noise
354,56515,0.9,0.9,121.72272514087358,12.564477089575785,146.85167932002514,96.59377096172202,182.8450012243582,0.6657153563170966,0.8031484499804957,0.5282822626536974,pretrained on virtual testbed with noise
355,56878,0.9,0.9,121.74255322715813,12.501184463975688,146.7449221551095,96.74018429920675,182.8450012243582,0.6658237983644688,0.8025645829663538,0.5290830137625837,pretrained on virtual testbed with noise
356,56955,0.9,0.9,121.74581756227998,12.436757558475865,146.61933267923172,96.87230244532824,182.8450012243582,0.6658416513825989,0.8018777199127466,0.5298055828524512,pretrained on virtual testbed with noise
357,57109,0.9,0.9,121.7009436236918,12.380512651860732,146.46196892741327,96.93991831997033,182.8450012243582,0.6655962307351231,0.8010170797488662,0.5301753817213801,pretrained on virtual testbed with noise
358,57315,0.9,0.9,121.76683993712882,12.333755631658796,146.43435120044643,97.09932867381123,182.8450012243582,0.665956625129259,0.8008660352752305,0.5310472149832876,pretrained on virtual testbed with noise
359,57413,0.9,0.9,121.84773643311175,12.295999864234693,146.43973616158112,97.25573670464236,182.8450012243582,0.6663990572189592,0.8008954862369666,0.5319026282009517,pretrained on virtual testbed with noise
360,57690,0.9,0.9,121.8834243476325,12.23770272845118,146.35882980453485,97.40801889073013,182.8450012243582,0.6665942384614421,0.8004530002159952,0.5327354767068888,pretrained on virtual testbed with noise
361,57906,0.9,0.9,121.91410572081168,12.178427063194171,146.2709598472,97.55725159442333,182.8450012243582,0.6667620383628543,0.7999724294771374,0.5335516472485712,pretrained on virtual testbed with noise
362,57953,0.9,0.9,121.97249283082184,12.129355119264906,146.23120306935164,97.71378259229202,182.8450012243582,0.6670813640738072,0.7997549951607374,0.5344077329868769,pretrained on virtual testbed with noise
363,58044,0.9,0.9,121.98703761061758,12.067776149968676,146.12258991055492,97.85148531068023,182.8450012243582,0.6671609111202036,0.7991609775060604,0.5351608447343469,pretrained on virtual testbed with noise
364,58719,0.9,0.9,121.87605515895827,12.055316530702889,145.98668822036404,97.76542209755249,182.8450012243582,0.6665539355347835,0.7984177157855821,0.5346901552839848,pretrained on virtual testbed with noise
365,58931,0.9,0.9,121.72887512052566,12.08057152602035,145.89001817256636,97.56773206848496,182.8450012243582,0.6657489912516635,0.7978890163562821,0.533608966147045,pretrained on virtual testbed with noise
366,59016,0.9,0.9,121.67465193072722,12.030303859719675,145.73525965016657,97.61404421128788,182.8450012243582,0.6654524384914822,0.7970426244868652,0.5338622524960991,pretrained on virtual testbed with noise
367,59036,0.9,0.9,121.68574899242083,11.96894954075308,145.62364807392697,97.74784991091467,182.8450012243582,0.6655131295774802,0.7964322081479321,0.5345940510070281,pretrained on virtual testbed with noise
368,59062,0.9,0.9,121.69627702713716,11.907879031459156,145.51203509005546,97.88051896421885,182.8450012243582,0.6655707085905559,0.7958217841105009,0.5353196330706109,pretrained on virtual testbed with noise
369,59167,0.9,0.9,121.72430018169878,11.849903653887527,145.42410748947384,98.02449287392372,182.8450012243582,0.6657239703935802,0.7953408981142043,0.5361070426729561,pretrained on virtual testbed with noise
370,59209,0.9,0.9,121.80198646286783,11.81385467073161,145.42969580433106,98.17427712140461,182.8450012243582,0.6661488454552381,0.7953714612404577,0.5369262296700187,pretrained on virtual testbed with noise
371,59246,0.9,0.9,121.89385347473224,11.787998008522132,145.4698494917765,98.31785745768798,182.8450012243582,0.6666512765375716,0.795591066300353,0.5377114867747902,pretrained on virtual testbed with noise
372,60198,0.9,0.9,121.9357525946082,11.734736282128107,145.40522515886443,98.46628003035198,182.8450012243582,0.6668804275649193,0.7952376285116285,0.5385232266182102,pretrained on virtual testbed with noise
373,60267,0.9,0.9,121.9747115392188,11.680808591652053,145.33632872252292,98.6130943559147,182.8450012243582,0.6670934984410698,0.794860826105874,0.5393261707762655,pretrained on virtual testbed with noise
374,60290,0.9,0.9,122.0140096196666,11.627313830192735,145.26863728005208,98.75938195928113,182.8450012243582,0.6673084240894859,0.7944906139479393,0.5401262342310325,pretrained on virtual testbed with noise
375,60333,0.9,0.9,122.089853129504,11.591799539607575,145.27345220871914,98.90625405028885,182.8450012243582,0.6677232208262276,0.7945169473376127,0.5409294943148425,pretrained on virtual testbed with noise
376,60372,0.9,0.9,122.1771290789479,11.564404812972292,145.30593870489247,99.04831945300332,182.8450012243582,0.6682005428687198,0.7946946196609237,0.541706466076516,pretrained on virtual testbed with noise
377,60432,0.9,0.9,122.31228768486609,11.582059570535172,145.47640682593644,99.14816854379575,182.8450012243582,0.6689397405772333,0.7956269291028143,0.5422525520516523,pretrained on virtual testbed with noise
378,60490,0.9,0.9,122.50252455383745,11.67446019609262,145.8514449460227,99.15360416165221,182.8450012243582,0.6699801675383069,0.7976780550158824,0.5422822800607314,pretrained on virtual testbed with noise
379,60556,0.9,0.9,122.67628426813047,11.74041767346774,146.15711961506594,99.195448921195,182.8450012243582,0.6709304790761095,0.7993498243669525,0.5425111337852664,pretrained on virtual testbed with noise
380,60645,0.9,0.9,122.85484301058104,11.812347615938142,146.47953824245732,99.23014777870475,182.8450012243582,0.6719070370418996,0.8011131683207516,0.5427009057630476,pretrained on virtual testbed with noise
