,Wall time,Step,Value,timestamp,goal_power_alg,smoothed_value,std1,smoothed_value_squared_plus_std1_squared
344,1716033037.9722445,95786,82.4843978881836,1715850724,0.9,76.10245833318434,13.721055318488,5979.851523407066
345,1716033286.9847536,95944,88.83834838867188,1715850724,0.9,76.23387635722705,13.710923128262491,5999.593317478104
346,1716033442.8303475,96064,83.99092102050781,1715850724,0.9,76.31389359024251,13.662620449746633,6010.477552456692
347,1716033551.5050435,96146,84.17144012451172,1715850724,0.9,76.39492198444093,13.615254185604996,6021.55925154745
348,1716033681.244814,96246,80.91850280761719,1715850724,0.9,76.44155538331688,13.552616751141283,6026.984810224017
349,1716034136.230326,96540,89.85750579833984,1715850724,0.9,76.57981711846526,13.550851540762437,6048.093967377368
350,1716034412.2540336,96726,92.77338409423828,1715850724,0.9,76.74665332450472,13.580181844574788,6074.47013544343
351,1716035177.3216562,97260,86.38645935058594,1715850724,0.9,76.84593856016981,13.545243463045049,6088.771893666558
352,1716035314.3538756,97339,88.71341705322266,1715850724,0.9,76.96813112342087,13.528739776090065,6107.120008561271
353,1716035726.1304245,97629,79.6075439453125,1715850724,0.9,76.9952995775937,13.461561166317844,6109.489786077917
354,1716035802.069599,97679,77.91302490234375,1715850724,0.9,77.00474329390337,13.3924214915991,6109.0874431686025
355,1716036208.4473374,97978,78.2031021118164,1715850724,0.9,77.01707124810059,13.32388857403404,6109.155270368277
356,1716036844.0938408,98433,71.49494171142578,1715850724,0.9,76.96027940762512,13.266942971126277,6098.896382298844
357,1716037065.355507,98592,67.97655487060547,1715850724,0.9,76.86791337702464,13.229786115890251,6083.703347609965
358,1716037239.742041,98687,76.79852294921875,1715850724,0.9,76.86720014113553,13.161601343952626,6081.7942074745215
359,1716037592.3120632,98922,76.83638000488281,1715850724,0.9,76.8668834417626,13.093785636776815,6079.96499235138
360,1716037700.3273404,98999,75.44132232666016,1715850724,0.9,76.85223879979182,13.027135123561445,6075.972858067756
361,1716037846.73413,99119,70.65245819091797,1715850724,0.9,76.78856647045127,12.975193850944798,6064.839596056509
362,1716037928.3362222,99173,72.72733306884766,1715850724,0.9,76.74686848422604,12.914918722105261,6056.876947733674
363,1716038066.011297,99273,68.08038330078125,1715850724,0.9,76.65791068081047,12.878263984795177,6042.284953209189
364,1716038766.8037288,99752,69.3457260131836,1715850724,0.9,76.58287405211041,12.83328659057091,6029.629842797133
365,1716039733.4509375,100358,82.68309020996094,1715850724,0.9,76.64545723927894,12.782137830176378,6037.909162927763
366,1716040446.648035,100840,79.73426055908203,1715850724,0.9,76.67713760335505,12.720229452312743,6041.18766836333
367,1716041079.187204,101288,78.33854675292969,1715850724,0.9,76.69417350471201,12.655941350864367,6042.169101047388
368,1716041576.2533138,101643,79.3680648803711,1715850724,0.9,76.72158432496201,12.5937835568303,6044.804885608545
369,1716042304.7775526,102152,70.86283111572266,1715850724,0.9,76.6615396693806,12.543026899559843,6034.319188283098
370,1716042546.35645,102320,65.40460968017578,1715850724,0.9,76.54619935807284,12.530243642700617,6016.327641911271
371,1716042963.3701658,102580,71.76123046875,1715850724,0.9,76.49718386456533,12.475241548354767,6007.450790898911
372,1716043097.1440165,102680,73.26427459716797,1715850724,0.9,76.46407517595964,12.415470971570024,6000.8987119607045
373,1716043274.1144445,102784,81.45774841308594,1715850724,0.9,76.51520377218345,12.362012470085274,6007.395760609301
374,1716043372.732171,102852,79.9483642578125,1715850724,0.9,76.5503463981989,12.303443895350393,6011.330265370278
375,1716043617.2896163,103012,80.20022583007812,1715850724,0.9,76.58769858578182,12.245851305366273,6015.636448859707
376,1716043653.3886726,103032,84.2875747680664,1715850724,0.9,76.66647926716865,12.207775021254804,6026.778814192773
377,1716044006.361866,103280,84.80826568603516,1715850724,0.9,76.74976204514998,12.172906996803803,6038.70563873998
378,1716045717.7433546,104445,78.45965576171875,1715850724,0.9,76.7672486359864,12.111716541402016,6039.904140718628
379,1716045766.4730616,104467,78.3397445678711,1715850724,0.9,76.78332645419297,12.050669668425401,6040.897860828679
380,1716045799.998664,104480,79.43093872070312,1715850724,0.9,76.81039061252287,11.991879084212924,6043.641270018725
381,1716046094.8047416,104664,84.31820678710938,1715850724,0.9,76.88711922156874,11.954428347733707,6054.5374593128245
382,1716046269.9643548,104759,89.5301284790039,1715850724,0.9,77.01630023579013,11.96130964832687,6074.583430512524
383,1716046659.360224,105015,90.77690887451172,1715850724,0.9,77.15686983026924,11.98063939614043,6096.718282345464
384,1716046695.8780289,105038,91.16737365722656,1715850724,0.9,77.29996137804446,12.00267519323475,6119.3482408414575
385,1716046834.777962,105133,91.0899658203125,1715850724,0.9,77.44077091457633,12.021851602347292,6141.597915792752
