,Step,goal_power_alg,goal,mean,std,y_upper,y_lower,agent,max_possible_return,mean_norm,y_upper_norm,y_lower_norm
506,135284,0.9,0.9,80.2874605108906,12.095760041404313,104.47898059369922,56.095940428081974,pretrained on virtual testbed,182.8450012243582,0.43910120579328626,0.5714073663162346,0.30679504527033796
507,135338,0.9,0.9,80.37378635184362,12.065335265410043,104.5044568826637,56.24311582102354,pretrained on virtual testbed,182.8450012243582,0.4395733315849403,0.5715466990231388,0.30759996414674173
508,135620,0.9,0.9,80.4249719585669,12.015275034352815,104.45552202727254,56.39442188986127,pretrained on virtual testbed,182.8450012243582,0.4398532714595911,0.5712790687621883,0.30842747415699395
509,135993,0.9,0.9,80.43417145096294,11.95503320528691,104.34423786153675,56.52410504038912,pretrained on virtual testbed,182.8450012243582,0.439903584524397,0.5706704430683459,0.30913672598044806
510,136087,0.9,0.9,80.42656423578987,11.894989337861652,104.21654291151317,56.636585560066564,pretrained on virtual testbed,182.8450012243582,0.43986197980388436,0.5699720649384079,0.30975189466936087
511,136342,0.9,0.9,80.48917830146185,11.851384338037084,104.19194697753602,56.78640962538768,pretrained on virtual testbed,182.8450012243582,0.4402044232136178,0.5698375469925387,0.3105712994346969
512,136633,0.9,0.9,80.53392247705992,11.800024752850275,104.13397198276047,56.933872971359364,pretrained on virtual testbed,182.8450012243582,0.44044913417261833,0.5695204751864333,0.3113777931588034
513,136691,0.9,0.9,80.6483329195995,11.795554213777006,104.2394413471535,57.057224492045485,pretrained on virtual testbed,182.8450012243582,0.4410748578280285,0.5700972990738067,0.31205241658225025
514,136833,0.9,0.9,80.74814766747528,11.778008135889312,104.3041639392539,57.192131395696656,pretrained on virtual testbed,182.8450012243582,0.44162075597786804,0.5704512742531499,0.3127902377025861
515,137344,0.9,0.9,80.79507814161839,11.727928073204414,104.25093428802722,57.33922199520956,pretrained on virtual testbed,182.8450012243582,0.44187742405098385,0.5701601552678331,0.3135946928341345
516,137397,0.9,0.9,80.84491352274595,11.679334818924533,104.20358316059502,57.48624388489689,pretrained on virtual testbed,182.8450012243582,0.4421499793890782,0.5699011865942838,0.3143987721838725
517,137450,0.9,0.9,80.99527360742613,11.716329338369762,104.42793228416565,57.56261493068661,pretrained on virtual testbed,182.8450012243582,0.4429723157049377,0.571128177335449,0.3148164540744264
518,137673,0.9,0.9,81.0956134737554,11.699932390614627,104.49547825498466,57.69574869252615,pretrained on virtual testbed,182.8450012243582,0.4435210857870148,0.5714975938924602,0.3155445776815694
519,137922,0.9,0.9,81.11044965475155,11.641900443253217,104.39425054125797,57.826648768245114,pretrained on virtual testbed,182.8450012243582,0.4436022265395473,0.5709439680725097,0.31626048500658477
520,138184,0.9,0.9,81.09900580052908,11.583788060945226,104.26658192241953,57.93142967863864,pretrained on virtual testbed,182.8450012243582,0.4435396388059705,0.5702457339508025,0.3168335436611386
521,138280,0.9,0.9,81.08268556529065,11.526555835947045,104.13579723718473,58.02957389339656,pretrained on virtual testbed,182.8450012243582,0.44345038159287115,0.569530457709401,0.31737030547634126
522,138736,0.9,0.9,81.14869200074631,11.487257530903017,104.12320706255234,58.17417693894028,pretrained on virtual testbed,182.8450012243582,0.4438113782567869,0.5694616006198001,0.3181611558937737
523,138776,0.9,0.9,81.29186745678354,11.517801005365314,104.32746946751416,58.25626544605291,pretrained on virtual testbed,182.8450012243582,0.44459442102568136,0.5705787348241483,0.31861010722721433
524,139615,0.9,0.9,81.3916018166295,11.502648453419981,104.39689872346946,58.386304909789544,pretrained on virtual testbed,182.8450012243582,0.4451398795242902,0.5709584512806574,0.319321307767923
525,139633,0.9,0.9,81.51448589726618,11.509818114470951,104.53412212620809,58.49484966832428,pretrained on virtual testbed,182.8450012243582,0.4458119464652173,0.5717089415966067,0.31991495133382797
526,139746,0.9,0.9,81.63574370185745,11.515210933075387,104.66616556800822,58.605321835706675,pretrained on virtual testbed,182.8450012243582,0.44647511911844445,0.5724311021200881,0.3205191361168008
527,140480,0.9,0.9,81.70116622252081,11.475677122266532,104.65252046705388,58.74981197798775,pretrained on virtual testbed,182.8450012243582,0.44683292228629307,0.5723564755190709,0.32130936905351515
528,140756,0.9,0.9,81.81334710301087,11.472301701138797,104.75795050528846,58.868743700733276,pretrained on virtual testbed,182.8450012243582,0.44744645221458684,0.5729330843272342,0.32195982010193946
529,140976,0.9,0.9,81.92068281356032,11.464372625163026,104.84942806388636,58.991937563234266,pretrained on virtual testbed,182.8450012243582,0.44803348336026055,0.5734333854455878,0.32263358127493336
530,141073,0.9,0.9,81.9937739282174,11.429790223808958,104.85335437583531,59.13419348059948,pretrained on virtual testbed,182.8450012243582,0.44843322693633675,0.5734548588898857,0.3234115949827878
531,141237,0.9,0.9,82.06382349349651,11.393564070551877,104.85095163460026,59.276695352392764,pretrained on virtual testbed,182.8450012243582,0.44881633593472364,0.573441718026209,0.3241909538432383
532,141253,0.9,0.9,82.14456233233989,11.36461674900992,104.87379583035973,59.41532883432005,pretrained on virtual testbed,182.8450012243582,0.44925790577968927,0.5735666555175623,0.3249491560418162
533,141475,0.9,0.9,82.25347504089088,11.359207968547194,104.97189097798527,59.535059103796485,pretrained on virtual testbed,182.8450012243582,0.4498535617058655,0.5741031489790662,0.32560397443266476
534,141590,0.9,0.9,82.34795879592986,11.341048725411364,105.03005624675258,59.66586134510713,pretrained on virtual testbed,182.8450012243582,0.4503703040526964,0.5744212614151614,0.3263193466902314
535,141751,0.9,0.9,82.44054740350825,11.321497057107418,105.08354151772309,59.79755328929341,pretrained on virtual testbed,182.8450012243582,0.45087668162363576,0.5747137784137797,0.3270395848334918
536,142111,0.9,0.9,82.3701304194412,11.286265171995872,104.94266076343294,59.79760007544945,pretrained on virtual testbed,182.8450012243582,0.4504915631703254,0.5739432856283779,0.3270398407122729
537,142172,0.9,0.9,82.4285748429514,11.244488877625928,104.91755259820326,59.93959708769955,pretrained on virtual testbed,182.8450012243582,0.450811202335295,0.5738059662318314,0.3278164384387585
538,142241,0.9,0.9,82.48837340929755,11.203689931771796,104.89575327284115,60.080993545753955,pretrained on virtual testbed,182.8450012243582,0.451138247460651,0.5736867432549049,0.3285897516663972
539,142398,0.9,0.9,82.56216431676772,11.171447952666187,104.90506022210009,60.21926841143535,pretrained on virtual testbed,182.8450012243582,0.4515418182828012,0.5737376440134523,0.3293459925521501
540,142551,0.9,0.9,82.66672522606905,11.163817681145746,104.99436058836054,60.33908986377756,pretrained on virtual testbed,182.8450012243582,0.4521136737264894,0.5742260378205702,0.3300013096324086
541,142699,0.9,0.9,82.78097067517723,11.165668430275392,105.11230753572801,60.449633814626445,pretrained on virtual testbed,182.8450012243582,0.4527384950141548,0.574871103021028,0.33060588700728166
542,142763,0.9,0.9,82.95889255367582,11.249728603596521,105.45834976086887,60.45943534648278,pretrained on virtual testbed,182.8450012243582,0.45371156989893263,0.5767636471038506,0.3306594926940147
543,142882,0.9,0.9,83.16131722450683,11.37300669918455,105.90733062287593,60.41530382613773,pretrained on virtual testbed,182.8450012243582,0.4548186533273859,0.579219174238859,0.3304181324159128
544,142962,0.9,0.9,83.44173229449919,11.654938202195224,106.75160869888964,60.13185589010874,pretrained on virtual testbed,182.8450012243582,0.45635227507320697,0.5838366265638353,0.32886792358257866
545,143059,0.9,0.9,83.71908697035082,11.920399784320141,107.5598865389911,59.87828740171054,pretrained on virtual testbed,182.8450012243582,0.457869159177199,0.5882571895253005,0.32748112882909747
546,143715,0.9,0.9,83.92153899542743,12.030400992804996,107.98234098103742,59.860737009817434,pretrained on virtual testbed,182.8450012243582,0.4589763922091165,0.5905676406681675,0.3273851437500656
547,144162,0.9,0.9,84.0807257503858,12.074288154089329,108.22930205856446,59.932149442207134,pretrained on virtual testbed,182.8450012243582,0.4598470025834359,0.5919182987439877,0.32777570642288417
548,144475,0.9,0.9,84.19105623947303,12.063620720868105,108.31829768120923,60.06381479773682,pretrained on virtual testbed,182.8450012243582,0.46045041251178204,0.5924050258737907,0.3284957991497732
549,144569,0.9,0.9,84.26798947984466,12.02731642068303,108.32262232121072,60.2133566384786,pretrained on virtual testbed,182.8450012243582,0.4608711691081148,0.5924286778192775,0.32931366039695215
550,144649,0.9,0.9,84.29319580058646,11.96941823849442,108.2320322775753,60.35435932359762,pretrained on virtual testbed,182.8450012243582,0.46100902532826316,0.5919332306206732,0.3300848200358531
551,144729,0.9,0.9,84.33712230045619,11.917209562517241,108.17154142549067,60.5027031754217,pretrained on virtual testbed,182.8450012243582,0.46124926432618807,0.5916023993062836,0.33089612934609264
552,144753,0.9,0.9,84.39609708024584,11.87176729560069,108.13963167144722,60.652562489044456,pretrained on virtual testbed,182.8450012243582,0.461571804069658,0.5914278812509374,0.3317157268883786
553,144908,0.9,0.9,84.44287373389403,11.821205229348942,108.08528419259191,60.80046327519615,pretrained on virtual testbed,182.8450012243582,0.46182763088108275,0.5911306487398411,0.33252461302232444
554,145089,0.9,0.9,84.47312424998448,11.765578406474631,108.00428106293374,60.94196743703522,pretrained on virtual testbed,182.8450012243582,0.46199307437632675,0.5906876334585057,0.3332985152941477
555,145160,0.9,0.9,84.48624545905837,11.707107257548703,107.90045997415578,61.07203094396096,pretrained on virtual testbed,182.8450012243582,0.46206483575337304,0.5901198241769681,0.334009847329778
556,145181,0.9,0.9,84.51753493149829,11.652368888790438,107.82227270907916,61.212797153917414,pretrained on virtual testbed,182.8450012243582,0.46223596141844675,0.5896922091776349,0.3347797136592585
557,145453,0.9,0.9,84.4947162194981,11.595968835770558,107.68665389103921,61.30277854795699,pretrained on virtual testbed,182.8450012243582,0.4621111633006563,0.5889504945169561,0.3352718320843565
558,145752,0.9,0.9,84.54939418944886,11.550466257646233,107.65032670474133,61.44846167415639,pretrained on virtual testbed,182.8450012243582,0.46241020330494753,0.5887518170247926,0.33606858958510244
559,145847,0.9,0.9,84.60788769724013,11.507106066858327,107.62209983095678,61.593675563523476,pretrained on virtual testbed,182.8450012243582,0.4627301109174039,0.588597441058288,0.3368627807765198
560,146171,0.9,0.9,84.75686825188087,11.544918383234252,107.84670501834938,61.667031485412366,pretrained on virtual testbed,182.8450012243582,0.4635449024273886,0.5898258322414683,0.3372639726133088
561,146255,0.9,0.9,84.95140998721378,11.649033654256918,108.24947729572762,61.65334267869994,pretrained on virtual testbed,182.8450012243582,0.4646088731896748,0.592028639398794,0.3371891069805556
562,146278,0.9,0.9,85.19066597123428,11.832752821491518,108.85617161421732,61.525160328251246,pretrained on virtual testbed,182.8450012243582,0.4659173912373021,0.5953467192720593,0.3364880632025449
563,146451,0.9,0.9,85.36695286728282,11.90338135145892,109.17371557020066,61.56019016436498,pretrained on virtual testbed,182.8450012243582,0.4668815242180677,0.597083403096375,0.3366796453397604
564,146589,0.9,0.9,85.52601947614109,11.948959487061375,109.42393845026383,61.62810050201834,pretrained on virtual testbed,182.8450012243582,0.46775147749977153,0.5984519003393275,0.33705105466021557
565,146819,0.9,0.9,85.67944807046615,11.986629787899076,109.6527076462643,61.706188494668,pretrained on virtual testbed,182.8450012243582,0.46859059584207063,0.599703064956728,0.3374781267274133
566,146887,0.9,0.9,85.8913650963078,12.111609151280476,110.11458339886875,61.66814679374684,pretrained on virtual testbed,182.8450012243582,0.4697495940341055,0.6022291157074275,0.3372700723607835
567,146943,0.9,0.9,86.14278844808138,12.308051493395494,110.75889143487237,61.526685461290384,pretrained on virtual testbed,182.8450012243582,0.47112465679267157,0.6057529092576435,0.33649640432769967
568,147110,0.9,0.9,86.38199126979693,12.4756843791469,111.33336002809072,61.43062251150313,pretrained on virtual testbed,182.8450012243582,0.4724328840896379,0.608894742993166,0.33597102518610983
569,147130,0.9,0.9,86.66463070089861,12.728073860263747,112.12077842142611,61.208482980371116,pretrained on virtual testbed,182.8450012243582,0.473978671118045,0.6132012232800905,0.3347561189559994
570,147560,0.9,0.9,86.85582071606618,12.806401499313834,112.46862371469385,61.243017717438505,pretrained on virtual testbed,182.8450012243582,0.47502431094351094,0.6151036285465102,0.33494499334051164
571,147585,0.9,0.9,87.06308541411704,12.908111768904527,112.87930895192609,61.24686187630799,pretrained on virtual testbed,182.8450012243582,0.47615786502846263,0.6173497125766025,0.3349660174803226
572,147600,0.9,0.9,87.30060783243151,13.059234346197558,113.41907652482662,61.1821391400364,pretrained on virtual testbed,182.8450012243582,0.4774569020090964,0.6203017625057019,0.3346120415124909
573,147827,0.9,0.9,87.58300668001266,13.29447336166376,114.17195340334018,60.994059956685135,pretrained on virtual testbed,182.8450012243582,0.47900137325900843,0.6244193313398083,0.33358341517820855
574,148005,0.9,0.9,87.83432139523248,13.462353153286145,114.75902770180477,60.90961508866019,pretrained on virtual testbed,182.8450012243582,0.4803758418719701,0.6276301071036161,0.33312157664032405
575,148112,0.9,0.9,88.0658000635413,13.591619038331867,115.24903814020504,60.88256198687757,pretrained on virtual testbed,182.8450012243582,0.4816418248999928,0.6303100296342792,0.33297362016570636
576,148192,0.9,0.9,88.26569955447383,13.669055071368092,115.60380969721001,60.92758941173764,pretrained on virtual testbed,182.8450012243582,0.48273509783386553,0.6322503154207615,0.3332198802469695
577,148252,0.9,0.9,88.4935453894809,13.788360129704117,116.07026564888913,60.91682513007267,pretrained on virtual testbed,182.8450012243582,0.48398121248551795,0.6348014157984347,0.3331610091726011
578,148379,0.9,0.9,88.67298375967786,13.83496164134434,116.34290704236653,61.003060476989184,pretrained on virtual testbed,182.8450012243582,0.48496258123498015,0.6362925224278299,0.33363264004213034
579,148393,0.9,0.9,88.9015698501772,13.952424406310437,116.80641866279807,60.99672103755633,pretrained on virtual testbed,182.8450012243582,0.48621274442767715,0.6388275199247687,0.3335979689305855
580,148549,0.9,0.9,89.08208989124789,13.998239895267925,117.07856968178373,61.08561010071204,pretrained on virtual testbed,182.8450012243582,0.4872000289575352,0.6403159446405844,0.3340841132744861
581,148846,0.9,0.9,89.2352450731602,14.01116300056325,117.2575710742867,61.2129190720337,pretrained on virtual testbed,182.8450012243582,0.4880376519764133,0.6412949235095955,0.3347803804432311
582,148889,0.9,0.9,89.37048711621865,14.00566282801108,117.3818127722408,61.359161460196496,pretrained on virtual testbed,182.8450012243582,0.4887773060120875,0.6419744154132416,0.33558019661093347
583,149117,0.9,0.9,89.49391768859338,13.9893889792968,117.47269564718698,61.51513972999979,pretrained on virtual testbed,182.8450012243582,0.4894523617781638,0.6424714641394174,0.3364332594169103
584,149173,0.9,0.9,89.58682888323126,13.949801483648816,117.4864318505289,61.68722591593363,pretrained on virtual testbed,182.8450012243582,0.48996050361423116,0.6425465889897001,0.3373744182387623
585,149196,0.9,0.9,89.69209360453904,13.919231609791321,117.53055682412167,61.853630384956396,pretrained on virtual testbed,182.8450012243582,0.4905362082854166,0.642787913462873,0.3382845031079602
586,149417,0.9,0.9,89.77362763398729,13.873061057604849,117.51974974919699,62.02750551877759,pretrained on virtual testbed,182.8450012243582,0.49098212711777345,0.6427288083473253,0.33923544588822163
587,149585,0.9,0.9,89.8383235944345,13.818366385737939,117.47505636591038,62.20159082295862,pretrained on virtual testbed,182.8450012243582,0.4913359566455921,0.6424843751772231,0.3401875381139611
588,149648,0.9,0.9,89.9493478540521,13.793323130599155,117.53599411525042,62.362701592853796,pretrained on virtual testbed,182.8450012243582,0.4919431608834666,0.6428176506232675,0.3410686711436658
589,149846,0.9,0.9,90.01390766547718,13.739057141732301,117.49202194894178,62.53579338201257,pretrained on virtual testbed,182.8450012243582,0.49229624579687836,0.6425771618704211,0.3420153297233356
590,150318,0.9,0.9,90.12915049413265,13.718127155938095,117.56540480600884,62.692896182256455,pretrained on virtual testbed,182.8450012243582,0.49292652186613806,0.6429785010187472,0.3428745427135289
591,150456,0.9,0.9,90.2167240175253,13.677034176252299,117.57079237002989,62.8626556650207,pretrained on virtual testbed,182.8450012243582,0.49340547137422547,0.6430079662159632,0.3438029765324876
592,150522,0.9,0.9,90.33578233388067,13.659887428138903,117.65555719015848,63.01600747760287,pretrained on virtual testbed,182.8450012243582,0.4940566147774257,0.6434715546081041,0.34464167494674725
593,150559,0.9,0.9,90.43832212941125,13.629573855661228,117.6974698407337,63.17917441808879,pretrained on virtual testbed,182.8450012243582,0.4946174165212193,0.6437007796363771,0.34553405340606164
594,150824,0.9,0.9,90.53597327784829,13.595928818804486,117.72783091545726,63.34411564023931,pretrained on virtual testbed,182.8450012243582,0.49515148170092427,0.6438668277892948,0.3464361356125537
595,150971,0.9,0.9,90.56679407301075,13.531089445389451,117.62897296378966,63.50461518223185,pretrained on virtual testbed,182.8450012243582,0.49532004411693836,0.6433261624661762,0.3473139257677005
596,150996,0.9,0.9,90.61706089037622,13.472404056088456,117.56186900255314,63.67225277819931,pretrained on virtual testbed,182.8450012243582,0.4955949590286333,0.6429591633095836,0.3482307547476831
597,151033,0.9,0.9,90.69935523443213,13.429754298560466,117.55886383155307,63.8398466373112,pretrained on virtual testbed,182.8450012243582,0.49604503610760653,0.6429427276893591,0.349147344525854
598,151457,0.9,0.9,90.69229149784418,13.36245611970093,117.41720373724604,63.96737925844232,pretrained on virtual testbed,182.8450012243582,0.4960064037329687,0.6421679726052253,0.3498448348607122
599,151677,0.9,0.9,90.80147849917508,13.339741352925913,117.4809612050269,64.12199579332325,pretrained on virtual testbed,182.8450012243582,0.49660355979739357,0.6425166694104643,0.3506904501843229
600,151812,0.9,0.9,90.92519504581117,13.32982452415676,117.58484409412469,64.26554599749764,pretrained on virtual testbed,182.8450012243582,0.4972801795890623,0.6430848166849435,0.35147554249318097
601,152470,0.9,0.9,91.01233341478985,13.291232864962243,117.59479914471433,64.42986768486537,pretrained on virtual testbed,182.8450012243582,0.49775674918842344,0.6431392619829992,0.3523742363938477
602,152764,0.9,0.9,91.10625807281345,13.257520632460324,117.62129933773409,64.5912168078928,pretrained on virtual testbed,182.8450012243582,0.4982704337704173,0.643284194537033,0.3532566730038016
603,152849,0.9,0.9,91.19862367698747,13.222973845837318,117.6445713686621,64.75267598531283,pretrained on virtual testbed,182.8450012243582,0.498775591710506,0.6434114719073313,0.35413971151368084
604,152971,0.9,0.9,91.33108606062163,13.222570868095874,117.77622779681337,64.88594432442989,pretrained on virtual testbed,182.8450012243582,0.49950004347427956,0.6441315158093777,0.35486857113918147
605,153030,0.9,0.9,91.44365363364093,13.203861705825002,117.85137704529095,65.03593022199092,pretrained on virtual testbed,182.8450012243582,0.5001156882677688,0.6445425155521891,0.35568886098334845
606,153056,0.9,0.9,91.56920648659906,13.196951995982449,117.96311047856395,65.17530249463417,pretrained on virtual testbed,182.8450012243582,0.5008023510264846,0.6451535983410257,0.3564511037119436
607,153206,0.9,0.9,91.65919309426206,13.161229270458477,117.98165163517902,65.33673455334511,pretrained on virtual testbed,182.8450012243582,0.5012944979654791,0.6452550020244238,0.3573339939065345
608,153249,0.9,0.9,91.73651187876617,13.117753131733522,117.97201814223321,65.50100561529912,pretrained on virtual testbed,182.8450012243582,0.5017173631462954,0.6452023153615054,0.3582324109310855
609,153320,0.9,0.9,91.82614171215678,13.082373609622527,117.99088893140184,65.66139449291173,pretrained on virtual testbed,182.8450012243582,0.5022075588464264,0.6453055218426357,0.35910959585021707
610,153362,0.9,0.9,91.91558227126201,13.047127316269613,118.00983690380124,65.82132763872278,pretrained on virtual testbed,182.8450012243582,0.5026967193840748,0.6454091504475881,0.35998428832056145
611,153412,0.9,0.9,92.0394966196928,13.040173494461309,118.11984360861541,65.95914963077018,pretrained on virtual testbed,182.8450012243582,0.5033744209761393,0.6460107895631098,0.3607380523891689
612,153523,0.9,0.9,92.1820165699274,13.052157030704798,118.286330631337,66.0777025085178,pretrained on virtual testbed,182.8450012243582,0.5041538787096309,0.6469213259278271,0.36138643149143457
613,153538,0.9,0.9,92.34048171570618,13.08223820582533,118.50495812735684,66.17600530405551,pretrained on virtual testbed,182.8450012243582,0.5050205425216994,0.648117024440534,0.3619240606028648
614,153760,0.9,0.9,92.51322507229436,13.12984724841835,118.77291956913106,66.25353057545766,pretrained on virtual testbed,182.8450012243582,0.5059652954842166,0.6495825358845435,0.36234805508388984
615,153776,0.9,0.9,92.71590723506364,13.219095367924153,119.15409797091195,66.27771649921533,pretrained on virtual testbed,182.8450012243582,0.5070737871652147,0.651667243692952,0.3624803306374774
616,153840,0.9,0.9,92.94012709799101,13.341125444141824,119.62237798627466,66.25787620970736,pretrained on virtual testbed,182.8450012243582,0.5083000709652965,0.6542283200812975,0.36237182184929556
617,154063,0.9,0.9,93.1150518178098,13.388077239592228,119.89120629699426,66.33889733862534,pretrained on virtual testbed,182.8450012243582,0.5092567540501359,0.6556985725296526,0.3628149355706194
618,154314,0.9,0.9,93.20525186294189,13.351124661259924,119.90750118546174,66.50300254042205,pretrained on virtual testbed,182.8450012243582,0.5097500683027986,0.6557876911183936,0.3637124454872035
619,155003,0.9,0.9,93.24094396126237,13.288828461646805,119.81860088455599,66.66328703796876,pretrained on virtual testbed,182.8450012243582,0.5099452724269555,0.6553014853139667,0.36458905953994447
620,155250,0.9,0.9,93.22419794006014,13.223138813233609,119.67047556652736,66.77792031359292,pretrained on virtual testbed,182.8450012243582,0.509853686542244,0.6544913711897808,0.365216001894707
621,155444,0.9,0.9,93.22996397964036,13.156852818501381,119.54366961664311,66.9162583426376,pretrained on virtual testbed,182.8450012243582,0.5098852216651164,0.6537978551021922,0.36597258822804046
622,155763,0.9,0.9,93.29939139592004,13.109046331097824,119.51748405811568,67.0812987337244,pretrained on virtual testbed,182.8450012243582,0.5102649280602313,0.6536546433197968,0.36687521280066565
623,155938,0.9,0.9,93.38377066704601,13.070287912480635,119.52434649200728,67.24319484208473,pretrained on virtual testbed,182.8450012243582,0.5107264078412531,0.6536921747472115,0.36776064093529476
624,156193,0.9,0.9,93.50030568277441,13.05640037680089,119.61310643637619,67.38750492917264,pretrained on virtual testbed,182.8450012243582,0.5113637510278214,0.6541776129258577,0.3685498891297851
625,156257,0.9,0.9,93.58327992992581,13.017121861316594,119.617523652559,67.54903620729262,pretrained on virtual testbed,182.8450012243582,0.5118175465737526,0.6542017711809548,0.3694333219665503
626,156363,0.9,0.9,93.67984639331492,12.98745577641929,119.6547579461535,67.70493484047634,pretrained on virtual testbed,182.8450012243582,0.5123456794882019,0.6544054097455597,0.3702859492308441
627,156629,0.9,0.9,93.69058076485402,12.922678263395039,119.5359372916441,67.84522423806393,pretrained on virtual testbed,182.8450012243582,0.5124043869807077,0.6537555661418858,0.3710532078195296
628,156863,0.9,0.9,93.68387630375005,12.857958048288321,119.3997924003267,67.9679602071734,pretrained on virtual testbed,182.8450012243582,0.5123677195243427,0.6530109743269291,0.37172446472175613
629,156901,0.9,0.9,93.67492070244873,12.79370173555997,119.26232417356867,68.08751723132879,pretrained on virtual testbed,182.8450012243582,0.5123187403275292,0.6522591450407166,0.37237833561434175
630,157010,0.9,0.9,93.63443747678606,12.735850248693433,119.10613797417292,68.1627369793992,pretrained on virtual testbed,182.8450012243582,0.5120973329858377,0.651404945044272,0.3727897209274032
631,157614,0.9,0.9,93.51557131941635,12.727152137915054,118.96987559524646,68.06126704358624,pretrained on virtual testbed,182.8450012243582,0.5114472405218722,0.6506597106762881,0.3722347703674563
632,157688,0.9,0.9,93.3518788066772,12.767900863157271,118.88768053299175,67.81607708036266,pretrained on virtual testbed,182.8450012243582,0.5105519876484382,0.6502101765807191,0.37089379871615735
633,157758,0.9,0.9,93.17399345633359,12.826901358696675,118.82779617372694,67.52019073894024,pretrained on virtual testbed,182.8450012243582,0.509579112540273,0.6498826622441837,0.36927556283636237
634,157775,0.9,0.9,93.03338847976998,12.839199787718242,118.71178805520647,67.3549889043335,pretrained on virtual testbed,182.8450012243582,0.508810128014461,0.6492482007180623,0.3683720553108597
635,157868,0.9,0.9,92.8604919885394,12.890430499254897,118.64135298704919,67.0796309900296,pretrained on virtual testbed,182.8450012243582,0.5078645375412577,0.6488629833608164,0.3668660917216992
636,158134,0.9,0.9,92.76163709467444,12.863495223098642,118.48862754087173,67.03464664847715,pretrained on virtual testbed,182.8450012243582,0.5073238889416077,0.6480277106152954,0.3666200672679201
637,158534,0.9,0.9,92.71720981805119,12.806566089908918,118.33034199786903,67.10407763823335,pretrained on virtual testbed,182.8450012243582,0.5070809111389566,0.6471620290711306,0.36699979320678244
638,158551,0.9,0.9,92.68966091794879,12.74522455508956,118.1801100281279,67.19921180776967,pretrained on virtual testbed,182.8450012243582,0.50693024308723,0.6463403934303685,0.3675200927440916
639,158633,0.9,0.9,92.69015409454245,12.68123501295517,118.05262412045279,67.32768406863211,pretrained on virtual testbed,182.8450012243582,0.5069329403258221,0.6456431585766867,0.36822272207495743
640,158652,0.9,0.9,92.70694262435246,12.618676342688826,117.94429530973011,67.46958993897482,pretrained on virtual testbed,182.8450012243582,0.5070247586949194,0.6450506960537996,0.3689988213360392
641,159212,0.9,0.9,92.71168892518965,12.555412394084676,117.822513713359,67.6008641370203,pretrained on virtual testbed,182.8450012243582,0.5070507167512261,0.6443846587240633,0.36971677477838893
642,159659,0.9,0.9,92.78476309245414,12.513592248104214,117.81194758866258,67.75757859624571,pretrained on virtual testbed,182.8450012243582,0.5074503676400947,0.6443268713925766,0.37057386388761276
643,159899,0.9,0.9,92.84739005830045,12.466406546539107,117.78020315137866,67.91457696522224,pretrained on virtual testbed,182.8450012243582,0.5077928816023412,0.6441532574732933,0.37143250573138886
644,160354,0.9,0.9,92.86867788526816,12.405635625180143,117.67994913562845,68.05740663490786,pretrained on virtual testbed,182.8450012243582,0.5079093071366744,0.6436049569177469,0.3722136573556018
645,160427,0.9,0.9,92.86045686422364,12.343628053680549,117.54771297158473,68.17320075686254,pretrained on virtual testbed,182.8450012243582,0.5078643454424007,0.6428817423745095,0.3728469485102919
646,160551,0.9,0.9,92.88672391485419,12.284451084037341,117.45562608292887,68.3178217467795,pretrained on virtual testbed,182.8450012243582,0.5080080029143286,0.6423781087611253,0.3736378970675319
647,161248,0.9,0.9,92.81464885908562,12.243876480258475,117.30240181960258,68.32689589856867,pretrained on virtual testbed,182.8450012243582,0.5076138162792774,0.6415401079281778,0.37368752463037697
648,161425,0.9,0.9,92.6920488799069,12.243550109417214,117.17914909874133,68.20494866107248,pretrained on virtual testbed,182.8450012243582,0.5069433031213689,0.6408660248521522,0.3730205813905858
649,161558,0.9,0.9,92.58614609647584,12.227737982048296,117.04162206057244,68.13067013237925,pretrained on virtual testbed,182.8450012243582,0.5063641088162366,0.6401138739196792,0.372614343712794
650,161619,0.9,0.9,92.4978455035448,12.198151708934674,116.89414892141414,68.10154208567545,pretrained on virtual testbed,182.8450012243582,0.5058811828825782,0.6393073266355271,0.37245503912962924
651,161661,0.9,0.9,92.46381147863137,12.141659588204167,116.74713065503971,68.18049230222303,pretrained on virtual testbed,182.8450012243582,0.50569504694949,0.6385032671020974,0.3728868267968825
652,161728,0.9,0.9,92.44391242065853,12.082339875920889,116.60859217250031,68.27923266881676,pretrained on virtual testbed,182.8450012243582,0.5055862167499242,0.6377455844659207,0.3734268490339278
653,162068,0.9,0.9,92.54534566159091,12.064134389922952,116.67361444143683,68.417076881745,pretrained on virtual testbed,182.8450012243582,0.5061409666214174,0.638101198611788,0.3741807346310468
654,162140,0.9,0.9,92.679440549535,12.077770718840776,116.83498198721655,68.52389911185345,pretrained on virtual testbed,182.8450012243582,0.5068743467359743,0.6389837359778586,0.37476495749409006
655,162218,0.9,0.9,92.85856107622976,12.149065799592151,117.15669267541406,68.56042947704546,pretrained on virtual testbed,182.8450012243582,0.5078539771633601,0.6407432081321056,0.3749647461946145
656,162317,0.9,0.9,93.05624293544551,12.247643711752628,117.55153035895077,68.56095551194025,pretrained on virtual testbed,182.8450012243582,0.5089351216184561,0.6429026200979391,0.37496762313897325
