,Step,goal_power_alg,goal,mean,std,y_upper,y_lower,max_possible_return,mean_norm,y_upper_norm,y_lower_norm
2272,64186,0.9_SAC,0.9,24.731652857750003,10.59418112328911,45.92001510432822,3.543290611171784,182.8450012243582,0.13526020778333045,0.2511417583026101,0.019378657264050785
2273,64196,0.9_TQC,0.9,31.67473690713311,23.925461519899148,79.5256599469314,-16.176186132665187,182.8450012243582,0.17323272003628323,0.4349348323137924,-0.08846939224122595
2274,64229,0.89_TQC_pretrained,0.89,127.26454328126823,6.732643653709831,140.7298305886879,113.79925597384857,184.48602557696637,0.6898329718105087,0.7628210871179308,0.6168448565030865
2275,64332,0.89_TQC_pretrained,0.89,124.36565295233432,7.93818109284405,140.24201513802242,108.48929076664622,184.48602557696637,0.6741196389449551,0.760176900659147,0.5880623772307632
2276,64396,0.9_SAC,0.9,24.779733372471767,10.548460071812597,45.876653516096965,3.682813228846573,182.8450012243582,0.13552316555849417,0.2509046088703538,0.020141722246634526
2277,64448,0.89_TQC_pretrained,0.89,121.28228961341172,9.663548892843085,140.6093873990979,101.95519182772554,184.48602557696637,0.6574063766299391,0.7621682290534064,0.5526445242064717
2278,64516,0.9_SAC,0.9,24.827458008809096,10.502909303014496,45.833276614838084,3.8216394027801037,182.8450012243582,0.13578417699450696,0.2506673756894168,0.020900978299597032
2279,64568,0.89_TQC_pretrained,0.89,118.07859637504656,11.57983013717531,141.2382566493972,94.91893610069593,184.48602557696637,0.64004087033565,0.7655769926621001,0.5145047480092001
2280,64573,0.9_CrossQ,0.9,84.41310866848308,29.78272615846539,143.97856098541385,24.847656351552295,182.8450012243582,0.46166484237053207,0.7874350407247193,0.13589464401634485
2281,64610,0.9_SAC,0.9,24.874836855907027,10.457531481270632,45.78989981844829,3.959773893365764,182.8450012243582,0.13604329727004458,0.2504301430820208,0.02165645145806836
2282,64676,0.9_TQC,0.9,31.411506188081304,23.92685353787926,79.26521326383983,-16.442200887677217,182.8450012243582,0.17179308145010821,0.43351041993528827,-0.08992425703507186
2283,64679,0.89_TQC_pretrained,0.89,114.88518760153873,13.42053883496529,141.72626527146932,88.04410993160815,184.48602557696637,0.6227311106206761,0.768222226199686,0.47723999504166625
2284,64730,0.9_SAC,0.9,24.92090534337718,10.411917535551448,45.74474041448008,4.0970702722742836,182.8450012243582,0.13629525104051501,0.25018316119208217,0.02240734088894786
2285,64796,0.89_TQC_pretrained,0.89,111.64424358895782,15.308153181281803,142.26054995152143,81.02793722639422,184.48602557696637,0.6051636878175392,0.7711182974786958,0.43920907815638255
2286,64796,0.9_TQC,0.9,31.15197061145888,23.92478658162557,79.00154377471002,-16.697602551792258,182.8450012243582,0.17037365201597254,0.43206838166591127,-0.09132107763396619
2287,64832,0.9_CrossQ,0.9,84.49791207304749,29.62213327048802,143.74217861402354,25.253645532071445,182.8450012243582,0.4621286417853181,0.7861422387897062,0.13811504478093006
2288,64849,0.9_CrossQ,0.9,84.5821971493337,29.462655088502014,143.50750732633773,25.656886972329666,182.8450012243582,0.4625896064041035,0.7848587949650765,0.14032041784313057
2289,64862,0.89_TQC_pretrained,0.89,108.93315704607008,16.347884720033832,141.62892648613774,76.23738760600241,184.48602557696637,0.5904683387556846,0.7676946047442009,0.41324207276716834
2290,64908,0.9_CrossQ,0.9,84.701076722256,29.314863238697907,143.33080319965183,26.07135024486019,182.8450012243582,0.46323977223924406,0.7838923801027469,0.14258716437574134
2291,64918,0.89_TQC_pretrained,0.89,106.19854959370608,17.535596482525218,141.26974255875652,71.12735662865563,184.48602557696637,0.5756454954329359,0.7657476609241587,0.3855433299417129
2292,64946,0.9_SAC,0.9,24.937274004729286,10.358164102209384,45.653602209148055,4.220945800310517,182.8450012243582,0.13638477310150932,0.24968471603513645,0.02308483016788217
2293,65038,0.89_TQC_pretrained,0.89,103.3566101441497,18.959083764014842,141.27477767217937,65.43844261612001,184.48602557696637,0.5602408628019904,0.7657749535790203,0.35470677202496037
2294,65058,0.9_CrossQ,0.9,84.82548824341508,29.170308334639717,143.16610491269452,26.484871574135646,182.8450012243582,0.4639201929252131,0.7829916265363138,0.14484875931411237
2295,65123,0.9_SAC,0.9,24.96964507262749,10.308309023715346,45.58626312005818,4.353027025196798,182.8450012243582,0.13656181413452328,0.24931643093770986,0.02380719733133671
2296,65134,0.89_TQC_pretrained,0.89,100.59387623883528,20.282716644452332,141.15930952773994,60.028442949930614,184.48602557696637,0.5452655610322538,0.7651490625714044,0.3253820594931031
2297,65234,0.89_TQC_pretrained,0.89,97.72017080475682,21.813282294824877,141.34673539440658,54.093606215107066,184.48602557696637,0.5296887420017002,0.7661649978764253,0.2932124861269753
2298,65248,0.9_CrossQ,0.9,85.0314863587375,29.06753897253068,143.16656430379885,26.896408413676134,182.8450012243582,0.46504681992591324,0.7829941389982419,0.14709950085358448
2299,65276,0.9_TQC,0.9,30.897318489634948,23.918181933625707,78.73368235688636,-16.939045377616466,182.8450012243582,0.1689809307486765,0.4306034172642048,-0.09264155576685179
2300,65317,0.9_SAC,0.9,25.02146566575679,10.26632030458074,45.55410627491827,4.48882505659531,182.8450012243582,0.13684522682167524,0.24914056151319958,0.024549892130150935
2301,65318,0.9_CrossQ,0.9,85.28394060998664,28.99807604738669,143.28009270476002,27.287788515213265,182.8450012243582,0.466427520790354,0.7836150386684597,0.14924000291224832
2302,65321,0.89_TQC_pretrained,0.89,94.85788696375258,23.32305241628853,141.50399179632964,48.21178213117552,184.48602557696637,0.5141738333138869,0.7670174006610333,0.2613302659667405
2303,65388,0.9_CrossQ,0.9,85.5344505478403,28.928116696965528,143.39068394177136,27.678217153909237,182.8450012243582,0.4677975879848422,0.7842198746567055,0.151375301312979
2304,65414,0.89_TQC_pretrained,0.89,92.02817133676,24.77935078782979,141.58687291241958,42.46946976110041,184.48602557696637,0.4988354594823576,0.7674666548299099,0.2302042641348053
2305,65474,0.9_CrossQ,0.9,85.7453618492497,28.831329853770217,143.40802155679015,28.08270214170927,182.8450012243582,0.46895108575616284,0.7843146960349368,0.15358747547738896
2306,65534,0.89_TQC_pretrained,0.89,89.1204074191737,26.364852973323856,141.85011336582141,36.39070147252599,184.48602557696637,0.48307402764223595,0.7688935404304781,0.19725451485399378
2307,65557,0.9_SAC,0.9,25.074034738934966,10.225000002638357,45.524034744211676,4.624034733658252,182.8450012243582,0.13713273303090256,0.2489760969092715,0.025289369152533596
2308,65616,0.9_TQC,0.9,30.66148196357661,23.8942242195976,78.44993040277181,-17.12696647561859,182.8450012243582,0.16769111410354462,0.4290515457215621,-0.09366931751447287
2309,65639,0.89_TQC_pretrained,0.89,86.33358128506318,27.743053975314286,141.81968923569175,30.847473334434603,184.48602557696637,0.4679681347953662,0.7687286275053148,0.16720764208541766
2310,65757,0.9_SAC,0.9,25.142665997073575,10.193032523610006,45.528731044293586,4.7566009498535635,182.8450012243582,0.13750808514706128,0.2490017815057902,0.026014388788332374
2311,65759,0.89_TQC_pretrained,0.89,83.47642073462127,29.241883964549743,141.96018866372077,24.992652805521786,184.48602557696637,0.4524809967234914,0.7694901997034779,0.13547179374350504
2312,65789,0.9_CrossQ,0.9,85.7880107116739,28.67029017027212,143.12859105221816,28.447430371129663,182.8450012243582,0.46918433721033775,0.7827864589888,0.15558221543187564
2313,65856,0.9_TQC,0.9,30.42977393526792,23.867013424445787,78.16380078415949,-17.304252913623653,182.8450012243582,0.16642387667973135,0.4274866704627563,-0.0946389171032936
2314,65878,0.89_TQC_pretrained,0.89,80.6567063472565,30.674666437368888,142.00603922199429,19.307373472518726,184.48602557696637,0.4371968342589019,0.7697387310387381,0.10465493747906568
2315,65922,0.9_SAC,0.9,25.27052530270647,10.215463630751207,45.701452564208886,4.839598041204056,182.8450012243582,0.13820736215642293,0.2499464150410727,0.026468309271773162
2316,65970,0.89_TQC_pretrained,0.89,77.84433103167606,32.09535058597256,142.0350322036212,13.653629859730941,184.48602557696637,0.4219524529742764,0.7698958864738787,0.07400901947467417
2317,66042,0.9_SAC,0.9,25.397540777299017,10.236679594866022,45.870899967031065,4.924181587566974,182.8450012243582,0.13890202415834824,0.2508731420595175,0.02693090625717902
2318,66059,0.89_TQC_pretrained,0.89,74.95757286152178,33.634936839570045,142.22744654066187,7.687699182381692,184.48602557696637,0.4063048820478274,0.770938861606759,0.041670902488895746
2319,66068,0.9_CrossQ,0.9,85.88736825888925,28.522832623808164,142.93303350650558,28.841703011272926,182.8450012243582,0.46972773487803465,0.7817169326446117,0.15773853711145752
2320,66077,0.9_TQC,0.9,30.21620038999583,23.824755496659787,77.8657113833154,-17.433310603323743,182.8450012243582,0.16525581879550172,0.4258563858017153,-0.0953447482107119
2321,66141,0.9_SAC,0.9,25.493436524674348,10.225567755307154,45.94457203528866,5.04230101406004,182.8450012243582,0.1394264888510289,0.25127606293656785,0.027576914765489995
2322,66162,0.89_TQC_pretrained,0.89,72.25455644342837,34.87207310448943,141.99870265240725,2.510410234449509,184.48602557696637,0.3916532768130139,0.7696989634218463,0.01360759020418152
2323,66255,0.9_CrossQ,0.9,86.026958765017,28.391451930003992,142.80986262502498,29.244054905009015,182.8450012243582,0.47049117115024897,0.7810432971574186,0.15993904514307927
2324,66282,0.89_TQC_pretrained,0.89,69.48128047444588,36.2311665758118,141.94361362606946,-2.981052677177715,184.48602557696637,0.37662083215868697,0.7694003552960249,-0.01615869097865106
2325,66335,0.9_CrossQ,0.9,86.22101640297646,28.289568135155534,142.80015267328753,29.641880132665392,182.8450012243582,0.4715524943292258,0.7809901923327177,0.16211479632573386
2326,66351,0.9_CrossQ,0.9,86.41933688993448,28.191375319029518,142.80208752799354,30.03658625187545,182.8450012243582,0.472637131511703,0.7810007742720273,0.1642734887513788
2327,66390,0.9_CrossQ,0.9,86.6318633794352,28.103422540730637,142.83870846089647,30.425018297973928,182.8450012243582,0.4737994629294481,0.7812010582976102,0.16639786756128597
2328,66402,0.89_TQC_pretrained,0.89,66.86251934125055,37.354229311596754,141.57097796444407,-7.845939281942961,184.48602557696637,0.36242592972634635,0.767380496824577,-0.042528637371884226
2329,66416,0.9_SAC,0.9,25.62061028420578,10.246969944508301,46.11455017322238,5.12667039518918,182.8450012243582,0.1401220165311944,0.25220569260538855,0.02803834045700023
2330,66437,0.9_TQC,0.9,30.004747120133434,23.78133516441055,77.56741744895453,-17.557923208687665,182.8450012243582,0.1640993569373898,0.42422498252372876,-0.09602626864894918
2331,66442,0.89_TQC_pretrained,0.89,64.43394192698473,38.21804721201937,140.8700363510235,-12.002152497054013,184.48602557696637,0.3492619114400256,0.7635810675115521,-0.0650572446315008
2332,66495,0.89_TQC_pretrained,0.89,62.32535409430489,38.68603450869386,139.69742311169261,-15.046714923082824,184.48602557696637,0.33783238540364763,0.7572249587728896,-0.08156018796559435
2333,66557,0.9_TQC,0.9,29.780838788017032,23.74897060761854,77.27878000325411,-17.717102427220045,182.8450012243582,0.16287477693456184,0.42264639167482587,-0.09689683780570213
2334,66615,0.89_TQC_pretrained,0.89,60.38941997070319,38.9891255165353,138.3676710037738,-17.58883106236742,184.48602557696637,0.3273387227126811,0.7500170843349201,-0.09533963890955781
2335,66677,0.9_TQC,0.9,29.560061984456727,23.71440979601339,76.98888157648351,-17.86875760757005,182.8450012243582,0.16166732361572922,0.4210609043777742,-0.09772625714631575
2336,66735,0.89_TQC_pretrained,0.89,58.608617740146904,39.16099789881505,136.930613537777,-19.71337805748319,184.48602557696637,0.31768594698082303,0.7422275649851345,-0.10685567102348843
2337,66797,0.9_TQC,0.9,29.32435989161586,23.693579279765384,76.71151845114663,-18.062798667914908,182.8450012243582,0.16037824220107436,0.41954397406259136,-0.09878748966044264
2338,66820,0.9_CrossQ,0.9,86.71468025546918,27.955839146689357,142.6263585488479,30.803001962090462,182.8450012243582,0.4742523977949321,0.78003969260193,0.1684651029879342
2339,66826,0.89_TQC_pretrained,0.89,56.93950759226388,39.25740706889839,135.45432173006066,-21.575306545532897,184.48602557696637,0.3086385942468531,0.7342253772687514,-0.11694818877504529
2340,66850,0.9_CrossQ,0.9,86.83090967307956,27.81996008944417,142.4708298519679,31.19098949419122,182.8450012243582,0.4748880696308155,0.7791890885611383,0.17058705070049257
2341,66867,0.9_SAC,0.9,25.720999751379537,10.239945918038524,46.20089158745658,5.241107915302489,182.8450012243582,0.14067105788590212,0.2526779035690794,0.028664212202724852
2342,66917,0.9_TQC,0.9,29.09078400747504,23.67121421806221,76.43321244359946,-18.25164442864938,182.8450012243582,0.1591007892623735,0.4180218870179164,-0.09982030849316945
2343,66931,0.89_TQC_pretrained,0.89,55.44474324898405,39.218060185695194,133.88086362037444,-22.99137712240634,184.48602557696637,0.3005362768024555,0.7256965030368667,-0.12462394943195569
2344,66973,0.9_CrossQ,0.9,86.92093572595611,27.676500378047105,142.27393648205032,31.567934969861902,182.8450012243582,0.47538043230014587,0.7781122564432289,0.17264860815706287
2345,66987,0.9_SAC,0.9,25.82024373169331,10.23197766305944,46.28419905781219,5.356288405574428,182.8450012243582,0.14121383444336455,0.25313352155041746,0.02929414733631162
2346,67027,0.89_TQC_pretrained,0.89,54.10741278665625,39.0717957780216,132.25100434269945,-24.036178769386957,184.48602557696637,0.29328732416148773,0.7168619082615837,-0.1302872599386083
2347,67096,0.89_TQC_pretrained,0.89,52.96642733783294,38.796934769455966,130.56029687674487,-24.627442201078992,184.48602557696637,0.2871026527466477,0.7076974880261376,-0.1334921825328422
2348,67149,0.89_TQC_pretrained,0.89,52.057012358223304,38.388792687984186,128.83459773419168,-24.720573017745068,184.48602557696637,0.2821732008991947,0.6983433966408622,-0.1339969948424728
2349,67157,0.9_TQC,0.9,28.843684750454056,23.661911400465996,76.16750755138605,-18.480138050477937,182.8450012243582,0.15774937546726633,0.4165687168987761,-0.10106996596424345
2350,67189,0.9_SAC,0.9,25.932696516284253,10.237122786494787,46.40694208927383,5.458450943294679,182.8450012243582,0.14182885144595112,0.2538048170774471,0.029852885814455155
2351,67191,0.9_CrossQ,0.9,87.05860365291015,27.551630922196733,142.1618654973036,31.955341808516685,182.8450012243582,0.47613335376932575,0.7774993275471898,0.17476737999146166
2352,67248,0.89_TQC_pretrained,0.89,51.14911378210427,38.01617641945636,127.181466621017,-24.883239056808442,184.48602557696637,0.2772519686634216,0.6893826577013971,-0.13487872037455387
2353,67277,0.9_TQC,0.9,28.5996009378864,23.650021403474053,75.8996437448345,-18.700441869061706,182.8450012243582,0.15641445347906194,0.41510373943284656,-0.10227483247472272
2354,67309,0.9_SAC,0.9,26.044442984245755,10.241529282800084,46.52750154984592,5.561384418645588,182.8450012243582,0.14244000552297392,0.254464170408218,0.030415840637729792
2355,67345,0.9_CrossQ,0.9,87.31601042678967,27.50449051349626,142.3249914537822,32.30702939979715,182.8450012243582,0.47754114054039354,0.7783914818603308,0.17669079922045625
2356,67359,0.89_TQC_pretrained,0.89,50.25346291307909,37.66920638446523,125.59187568200954,-25.084949855851363,184.48602557696637,0.2723971246923181,0.6807663360367283,-0.13597208665209218
2357,67397,0.9_TQC,0.9,28.358397981976523,23.63572336589163,75.62984471375978,-18.913048749806734,182.8450012243582,0.1550952872218783,0.41362817800503554,-0.10343760356127897
2358,67458,0.9_SAC,0.9,26.229075376079315,10.345737794008004,46.92055096409533,5.537599788063307,182.8450012243582,0.14344978096445293,0.2566138021269825,0.030285759801923422
2359,67460,0.89_TQC_pretrained,0.89,49.40436771854507,37.32155249594778,124.04747271044062,-25.238737273350488,184.48602557696637,0.267794634114083,0.6723949541570498,-0.1368056859288838
2360,67549,0.89_TQC_pretrained,0.89,48.6528611713818,36.938705144877275,122.53027146113635,-25.22454911837275,184.48602557696637,0.26372111935971077,0.6641710182542662,-0.13672877953484466
2361,67616,0.9_TQC,0.9,28.118476426876114,23.620558857075142,75.3595941410264,-19.12264128727417,182.8450012243582,0.15378312909070785,0.4121501470448029,-0.10458388886338717
2362,67635,0.9_CrossQ,0.9,87.51336088778511,27.413744985205465,142.34085085819603,32.68587091737418,182.8450012243582,0.4786204725411261,0.778478218737509,0.1787627263447432
2363,67668,0.89_TQC_pretrained,0.89,48.03345007835575,36.50547163480922,121.0443933479742,-24.97749319126269,184.48602557696637,0.26036362335919316,0.6561168683070537,-0.13538962158866738
2364,67716,0.9_TQC,0.9,27.896524280923813,23.58949670701097,75.07551769494575,-19.282469133098125,182.8450012243582,0.15256924769134733,0.4105965008188824,-0.10545800543618776
2365,67771,0.89_TQC_pretrained,0.89,47.4033309527852,36.10373713558448,119.61080522395416,-24.804143318383765,184.48602557696637,0.25694808484563963,0.6483461544031871,-0.13444998471190783
2366,67785,0.9_CrossQ,0.9,87.7112456956788,27.32431669904699,142.35987909377278,33.06261229758482,182.8450012243582,0.4797027269455048,0.7785822863108598,0.1808231675801498
2367,67836,0.9_TQC,0.9,27.676641702861243,23.557109812532484,74.79086132792621,-19.437577922203726,182.8450012243582,0.15136668499294045,0.409039682939731,-0.10630631295385008
2368,67837,0.9_CrossQ,0.9,87.88936663712668,27.223658989671158,142.336684616469,33.44204865778437,182.8450012243582,0.4806768905280756,0.7784554330901075,0.1828983479660438
2369,67846,0.89_TQC_pretrained,0.89,46.853827733043985,35.6823224758677,118.21847268477939,-24.510817218691415,184.48602557696637,0.25396952200857553,0.6407990649430485,-0.13286002092589752
2370,67852,0.9_SAC,0.9,26.409089064807507,10.440255063674464,47.28959919215643,5.52857893745858,182.8450012243582,0.1444342961960578,0.2586321686428287,0.030236423749286916
2371,67911,0.89_TQC_pretrained,0.89,46.364935402412456,35.25332526119473,116.87158592480192,-24.141715119977007,184.48602557696637,0.25131949835988693,0.6334983127274529,-0.13085931600767908
2372,67956,0.9_TQC,0.9,27.459129963607758,23.523160369657727,74.50545070292321,-19.587190775707697,182.8450012243582,0.15017708868023302,0.4074787399383263,-0.10712456257786025
2373,67972,0.9_SAC,0.9,26.58714168968322,10.529865911187061,47.64687351205734,5.5274098673091,182.8450012243582,0.14540808614756562,0.2605861423227682,0.030230029972363008
2374,67977,0.89_TQC_pretrained,0.89,45.999391028005434,34.793322098114295,115.58603522423402,-23.587253168223157,184.48602557696637,0.24933807796089566,0.626530030460287,-0.12785387453849564
2375,68074,0.89_TQC_pretrained,0.89,45.693611305905854,34.33196000312235,114.35753131215054,-22.97030870033884,184.48602557696637,0.2476806097535164,0.619870968299663,-0.12450974879263024
2376,68115,0.9_CrossQ,0.9,88.02593436488021,27.102423252116704,142.23078086911363,33.821087860646806,182.8450012243582,0.481423794883344,0.777876233513164,0.18497135625352407
2377,68189,0.9_CrossQ,0.9,88.24396027504821,27.030092829031627,142.30414593311147,34.183774616984955,182.8450012243582,0.48261620325495963,0.7782774753491812,0.18695493116073805
2378,68194,0.89_TQC_pretrained,0.89,45.403318251982085,33.88347068716841,113.17025962631891,-22.36362312235474,184.48602557696637,0.24610708648520435,0.6134354039683347,-0.12122123099792607
2379,68194,0.9_SAC,0.9,26.776832972856205,10.637066604821738,48.05096618249968,5.502699763212728,182.8450012243582,0.1464455292381767,0.2627961708591596,0.030094887617193828
2380,68196,0.9_TQC,0.9,27.24395246937128,23.487705642880826,74.21936375513293,-19.731458816390372,182.8450012243582,0.14900025861763563,0.40591409805107426,-0.10791358081580296
2381,68256,0.89_TQC_pretrained,0.89,45.188511293011544,33.43105567939501,112.05062265180156,-21.673600065778473,184.48602557696637,0.2449427329343121,0.6073664512061092,-0.11748098533748502
2382,68376,0.89_TQC_pretrained,0.89,44.99073288039883,32.990245697432314,110.97122427526347,-20.989758514465798,184.48602557696637,0.24387068201883394,0.6015156103461451,-0.11377424630847721
2383,68411,0.9_TQC,0.9,27.04898576369836,23.43636766532636,73.92172109435108,-19.823749566954362,182.8450012243582,0.14793396364447592,0.4042862566619808,-0.10841832937302902
2384,68412,0.9_SAC,0.9,26.950166040815226,10.715814909127912,48.38179585907105,5.518536222559401,182.8450012243582,0.14739350739890494,0.2646055157926064,0.030181499005203505
2385,68451,0.89_TQC_pretrained,0.89,44.82832335527682,32.55677113676179,109.9418656288004,-20.285218918246755,184.48602557696637,0.24299034691153198,0.595936008079557,-0.10995531425649308
2386,68494,0.9_CrossQ,0.9,88.44868342534308,26.949282207848672,142.34724784104043,34.550119009645734,182.8450012243582,0.4837358573276661,0.7785132045604823,0.1889585100948499
2387,68516,0.9_TQC,0.9,26.856017076429332,23.384084675823114,73.62418642807556,-19.912152275216897,182.8450012243582,0.1468785960600362,0.4026590059070617,-0.10890181378698935
2388,68525,0.89_TQC_pretrained,0.89,44.75544368244048,32.124619220068254,109.00468212257698,-19.49379475769603,184.48602557696637,0.24259530521334147,0.59085603791221,-0.10566542748552706
2389,68645,0.89_TQC_pretrained,0.89,44.6861016902733,31.705076022482057,108.09625373523741,-18.724050354690817,184.48602557696637,0.24221943938854354,0.5859319338533875,-0.10149305507630042
2390,68722,0.9_CrossQ,0.9,88.6334727504114,26.85640543923109,142.34628362887358,34.92066187194922,182.8450012243582,0.48474649105476253,0.7785079311750445,0.1909850509344806
2391,68728,0.89_TQC_pretrained,0.89,44.535706105069096,31.30897789193791,107.15366188894492,-18.082249678806726,184.48602557696637,0.24140422541917186,0.5808226479692963,-0.0980141971309525
2392,68848,0.89_TQC_pretrained,0.89,44.2784522004633,30.952803236229876,106.18405867292304,-17.627154271996453,184.48602557696637,0.24000978969537515,0.5755669479075192,-0.09554736851676887
2393,68968,0.89_TQC_pretrained,0.89,44.03099626476229,30.605007168014733,105.24101060079175,-17.17901807126718,184.48602557696637,0.23866846351672769,0.5704551890673469,-0.09311826203389159
2394,69033,0.89_TQC_pretrained,0.89,43.90404268758176,30.23767015629183,104.37938300016542,-16.571297625001904,184.48602557696637,0.2379803161257072,0.5657847670235544,-0.08982413477214005
2395,69079,0.9_SAC,0.9,27.120948700055045,10.789381124008246,48.69971094807154,5.542186452038553,182.8450012243582,0.14832753708577762,0.26634422938538543,0.030310844786169824
2396,69132,0.89_TQC_pretrained,0.89,43.82947412641619,29.873199235507343,103.57587259743087,-15.916924344598499,184.48602557696637,0.23757611986784774,0.5614293672027733,-0.08627712746707777
2397,69169,0.89_TQC_pretrained,0.89,43.86617381419195,29.515385091716496,102.89694399762494,-15.164596369241039,184.48602557696637,0.23777504923206919,0.557749258654266,-0.08219916019012762
2398,69173,0.9_SAC,0.9,27.301066222532338,10.87614269625473,49.0533516150418,5.548780830022878,182.8450012243582,0.14931262019590474,0.2682783302063115,0.03034691018549804
2399,69266,0.9_TQC,0.9,26.711203432821065,23.300036479131755,73.31127639108458,-19.888869525442445,182.8450012243582,0.14608659385796027,0.40094766551002764,-0.10877447779410714
2400,69289,0.89_TQC_pretrained,0.89,43.86568037779147,29.165784907988506,102.19725019376848,-14.465889438185542,184.48602557696637,0.23777237457745,0.5539565930490082,-0.07841184389410821
2401,69361,0.89_TQC_pretrained,0.89,43.86672255070929,28.82497165255182,101.51666585581293,-13.78322075439435,184.48602557696637,0.2377780236390229,0.5502675096302123,-0.07471146235216651
2402,69370,0.9_SAC,0.9,27.51139194049514,11.012629269958287,49.536650480411716,5.4861334005785665,182.8450012243582,0.15046291534509904,0.27092154638467936,0.03000428430551874
2403,69474,0.89_TQC_pretrained,0.89,43.79804969530984,28.496202459715338,100.79045461474053,-13.194355224120834,184.48602557696637,0.23740578484649277,0.5463311071910506,-0.07151953749806504
2404,69475,0.9_SAC,0.9,27.734218900155316,11.169318139600431,50.07285517935618,5.395582620954453,182.8450012243582,0.1516815811996102,0.2738541105529856,0.029509051846234806
2405,69581,0.89_TQC_pretrained,0.89,43.69647112616716,28.179956150234474,100.0563834266361,-12.663441174301788,184.48602557696637,0.23685518179227769,0.5423521001860016,-0.06864173660144618
2406,69595,0.9_SAC,0.9,27.95506848954415,11.31865086594357,50.59237022143129,5.317766757657012,182.8450012243582,0.1528894325923745,0.27669539709949414,0.02908346808525488
2407,69619,0.89_TQC_pretrained,0.89,43.734133465994645,27.86433363873575,99.46280074346615,-11.994533811476856,184.48602557696637,0.23705932917801978,0.5391346061708664,-0.06501594781482685
2408,69626,0.9_TQC,0.9,26.57018555668018,23.21454408746599,72.99927373161216,-19.858902618251797,182.8450012243582,0.1453153511376419,0.3992412876633094,-0.10861058538802557
2409,69673,0.89_TQC_pretrained,0.89,43.85622488306194,27.56728830980207,98.99080150266607,-11.278351736542199,184.48602557696637,0.2377211214014983,0.5365761509202644,-0.061133908117267904
2410,69678,0.9_SAC,0.9,28.17249154613502,11.458362287847608,51.08921612183023,5.2557669704398045,182.8450012243582,0.15407854388956596,0.27941270354523773,0.02874438423389418
2411,69700,0.89_TQC_pretrained,0.89,44.08090065032767,27.30756397965767,98.69602860964301,-10.534227308987667,184.48602557696637,0.23893896847995896,0.5349783448419927,-0.05710040788207482
2412,69746,0.9_TQC,0.9,26.431090973562984,23.12869497165046,72.68848091686391,-19.826298969737937,182.8450012243582,0.14455462712448433,0.39754152659427755,-0.10843227234530883
2413,69773,0.89_TQC_pretrained,0.89,44.304535336039415,27.054701910832048,98.41393915770351,-9.80486848562468,184.48602557696637,0.24015117241254597,0.5334492889091258,-0.053146944084033906
2414,69795,0.9_SAC,0.9,28.401981568118646,11.617274192298783,51.63652995271622,5.16743318352108,182.8450012243582,0.15533365078582742,0.2824060248130935,0.028261276758561372
2415,69866,0.9_TQC,0.9,26.293612134801354,23.042666704491452,72.37894554378425,-19.79172127418155,182.8450012243582,0.14380273980002345,0.39584864261600655,-0.10824316301595967
2416,69876,0.9_SAC,0.9,28.631091602607874,11.77182413355053,52.17473986970893,5.087443335506816,182.8450012243582,0.1565866794874877,0.28534955574578935,0.027823803229185998
2417,69893,0.89_TQC_pretrained,0.89,44.52205798292148,26.806468440751022,98.13499486442353,-9.090878898580563,184.48602557696637,0.2413302462540566,0.5319372811979315,-0.04927678868981818
2418,69978,0.9_SAC,0.9,28.890986985052272,11.983146566784345,52.85728011862096,4.924693851483582,182.8450012243582,0.15800807674037456,0.2890824455942492,0.026933707886499906
2419,70002,0.89_TQC_pretrained,0.89,44.69679928901481,26.549894184377607,97.79658765777003,-8.4029890797404,184.48602557696637,0.2422774253455181,0.5301029568603826,-0.0455481061693463
2420,70002,0.9_CrossQ,0.9,88.74844192347643,26.729321664576602,142.20708525262964,35.28979859432323,182.8450012243582,0.4853752704706349,0.7777466395055328,0.19300390143573692
2421,70030,0.9_SAC,0.9,29.148881646144613,12.184727172248156,53.51833599064092,4.779427301648301,182.8450012243582,0.15941853182181204,0.29269783495460044,0.02613922868902361
2422,70069,0.89_TQC_pretrained,0.89,44.93554313203243,26.323961278385667,97.58346568880376,-7.712379424738906,184.48602557696637,0.243571527932806,0.5289477367384261,-0.04180468087281414
2423,70090,0.9_CrossQ,0.9,88.82670268972713,26.59124388302505,142.00919045577723,35.644214923677026,182.8450012243582,0.48580328745620543,0.7766643304704087,0.19494224444200217
2424,70106,0.9_TQC,0.9,26.158240173358983,22.956192510893302,72.0706251951456,-19.75414484842762,182.8450012243582,0.14306237522600776,0.39416240374387934,-0.10803765329186378
2425,70135,0.89_TQC_pretrained,0.89,45.12228783780722,26.083702954166395,97.28969374614002,-7.045118070525568,184.48602557696637,0.24458377102921813,0.5273553562763017,-0.03818781421786546
2426,70175,0.89_TQC_pretrained,0.89,45.372580549330735,25.875882204561506,97.12434495845375,-6.379183859792278,184.48602557696637,0.24594047385123807,0.5264590889998555,-0.034578141297379315
2427,70210,0.9_CrossQ,0.9,88.87236448443284,26.447281974258598,141.76692843295004,35.97780053591564,182.8450012243582,0.48605301697793124,0.7753393720564243,0.19676666189943812
2428,70295,0.89_TQC_pretrained,0.89,45.61743941830164,25.671417635363305,96.96027468902825,-5.725395852424967,184.48602557696637,0.2472677227212006,0.5255697518865843,-0.031034306444183053
