,Step,goal_power_replay,goal,mean,std,y_upper,y_lower,max_possible_return,mean_norm,y_upper_norm,y_lower_norm
1517,51708,0.875_without_replay,0.875,106.47890809699592,31.96541987080971,170.40974783861535,42.5480683553765,187.05556403739112,0.5692367861119144,0.9110113816478167,0.22746219057601214
1518,51716,0.875_with_replay,0.875,126.31103886680992,11.43249332789314,149.1760255225962,103.44605221102364,187.05556403739112,0.6752594584225317,0.7974957937780291,0.5530231230670342
1519,51760,0.875_with_replay,0.875,126.22113868643264,11.406359818276913,149.03385832298648,103.40841904987882,187.05556403739112,0.6747788515994205,0.7967357672033516,0.5528219359954895
1520,51776,0.875_with_replay,0.875,126.11139486279656,11.397051388714479,148.90549764022552,103.3172920853676,187.05556403739112,0.6741921605581738,0.7960495503382103,0.5523347707781372
1521,51787,0.875_without_replay,0.875,106.79701098487489,31.92077269876561,170.6385563824061,42.95546558734367,187.05556403739112,0.5709373657739841,0.9122345932906686,0.22964013825729965
1522,51795,0.875_with_replay,0.875,126.06864480851443,11.345052819814482,148.7587504481434,103.37853916888547,187.05556403739112,0.6739636185498026,0.7952650391004009,0.5526621979992041
1523,51817,0.875_without_replay,0.875,107.10939630624962,31.872091880049272,170.85358006634817,43.36521254615108,187.05556403739112,0.5726073792963421,0.913384111002417,0.2318306475902672
1524,51835,0.875_without_replay,0.875,107.42449085763418,31.826672047111764,171.0778349518577,43.771146763410655,187.05556403739112,0.5742918763761594,0.9145829787648574,0.2340007739874613
1525,51855,0.875_without_replay,0.875,107.73561499209046,31.77872184581123,171.29305868371293,44.178171300468,187.05556403739112,0.5759551475868147,0.9157335659337704,0.23617672923985886
1526,51859,0.875_with_replay,0.875,126.0018372770016,11.304512045653386,148.61086136830838,103.39281318569482,187.05556403739112,0.6736064651453763,0.7944744233248368,0.5527385069659158
1527,51888,0.875_without_replay,0.875,108.06340667429788,31.746387304870552,171.55618128403898,44.570632064556776,187.05556403739112,0.577707523592812,0.9171402206979852,0.23827482648763879
1528,51955,0.875_without_replay,0.875,108.35373444054551,31.682762442779563,171.71925932610463,44.98820955498638,187.05556403739112,0.5792596173128876,0.9180120367431526,0.24050719788262245
1529,51974,0.875_without_replay,0.875,108.6780072813761,31.649122738336597,171.9762527580493,45.3797618047029,187.05556403739112,0.5809931815749255,0.9193859249419195,0.24260043820793162
1530,51979,0.875_with_replay,0.875,125.89199934112787,11.296422802180114,148.4848449454881,103.29915373676764,187.05556403739112,0.6730192709796268,0.7938007388853026,0.552237803073951
1531,52044,0.875_with_replay,0.875,125.77936625877899,11.291088019679634,148.36154229813826,103.19719021941972,187.05556403739112,0.6724171339465559,0.7931415623032834,0.5516927055898284
1532,52068,0.875_without_replay,0.875,108.99756330749466,31.61203226126827,172.2216278300312,45.77349878495812,187.05556403739112,0.5827015297214404,0.9206977013290301,0.24470535811385066
1533,52072,0.875_with_replay,0.875,125.66282015199548,11.289647058326699,148.24211426864886,103.08352603534208,187.05556403739112,0.671794077864887,0.7925030994481206,0.5510850562816533
1534,52086,0.875_without_replay,0.875,109.31557529985743,31.574365577797646,172.46430645545271,46.166844144262136,187.05556403739112,0.5844016234556166,0.9219950624990673,0.2468081844121659
1535,52087,0.875_with_replay,0.875,125.55024145895611,11.284424027318456,148.11908951359302,102.98139340431919,187.05556403739112,0.6711922315973423,0.7918454084797234,0.5505390547149611
1536,52098,0.875_without_replay,0.875,109.67271759636785,31.57444199515731,172.82160158668248,46.52383360605322,187.05556403739112,0.5863109079954715,0.9239051640941117,0.2487166518968312
1537,52100,0.875_with_replay,0.875,125.46322859162854,11.257666540542019,147.97856167271257,102.9478955105445,187.05556403739112,0.6707270603645304,0.7910941459251791,0.5503599748038819
1538,52117,0.875_with_replay,0.875,125.41250771221777,11.20987107425605,147.83224986072986,102.99276556370567,187.05556403739112,0.6704559062843417,0.790311962231603,0.5505998503370803
1539,52121,0.875_without_replay,0.875,110.0582369826751,31.604452719979896,173.2671424226349,46.849331542715305,187.05556403739112,0.5883718966022053,0.926287027676974,0.2504567655274368
1540,52138,0.875_without_replay,0.875,110.44094995944525,31.631569348383053,173.70408865621135,47.17781126267914,187.05556403739112,0.5904178821292312,0.928622944471671,0.2522128197867914
1541,52141,0.875_with_replay,0.875,125.39504792612277,11.152682482236578,147.70041289059594,103.08968296164961,187.05556403739112,0.6703625661787701,0.7896071611164245,0.5511179712411158
1542,52170,0.875_without_replay,0.875,110.817329436513,31.652108447922267,174.12154633235752,47.51311254066847,187.05556403739112,0.5924300087345243,0.9308546753388839,0.25400534213016474
1543,52182,0.875_with_replay,0.875,125.37444983697276,11.096338282180827,147.5671264013344,103.18177327261111,187.05556403739112,0.6702524486890498,0.7888946108645918,0.5516102865135077
1544,52188,0.875_without_replay,0.875,111.19237878720135,31.671468753387888,174.53531629397713,47.84944128042557,187.05556403739112,0.5944350244774048,0.9330666916654172,0.25580335728939235
1545,52214,0.875_without_replay,0.875,111.56722338250145,31.69084287786806,174.94890913823758,48.18553762676533,187.05556403739112,0.5964389455969347,0.9352777611216445,0.2576001300722248
1546,52239,0.875_with_replay,0.875,125.35136935051511,11.040791437327803,147.4329522251707,103.2697864758595,187.05556403739112,0.6701290602906538,0.7881773150340499,0.5520808055472575
1547,52253,0.875_without_replay,0.875,111.936411745502,31.704539655329278,175.34549105616054,48.527332434843444,187.05556403739112,0.598412628469724,0.9373978900788548,0.25942736686059314
1548,52269,0.875_with_replay,0.875,125.37735337153231,10.986190637624437,147.34973464678117,103.40497209628343,187.05556403739112,0.6702679709996237,0.7877324334352704,0.5528035085639766
1549,52286,0.875_with_replay,0.875,125.40021843817382,10.931245477882458,147.26270939393874,103.53772748240891,187.05556403739112,0.6703902077625832,0.7872671959894331,0.5535132195357334
1550,52292,0.875_without_replay,0.875,112.28525544191675,31.698010480251543,175.68127640241983,48.88923448141366,187.05556403739112,0.6002775486511147,0.9391930002536698,0.2613620970485595
1551,52300,0.875_with_replay,0.875,125.42270963485483,10.876546679317437,147.1758029934897,103.66961627621995,187.05556403739112,0.6705104458148259,0.7868025939290972,0.5542182977005544
1552,52324,0.875_with_replay,0.875,125.44482092303548,10.822091804409048,147.08900453185356,103.80063731421738,187.05556403739112,0.6706286528742867,0.7863385689102061,0.5549187368383671
1553,52335,0.875_without_replay,0.875,112.62819443291907,31.686220375831038,176.00063518458114,49.255753681257,187.05556403739112,0.6021109022472353,0.9409002939329826,0.2633215105614881
1554,52369,0.875_with_replay,0.875,125.45054519345523,10.765922620485979,146.98239043442717,103.91869995248327,187.05556403739112,0.670659254853165,0.7857686094012494,0.5555499003050807
1555,52381,0.875_with_replay,0.875,125.45740098840648,10.710131645103493,146.87766427861345,104.03713769819949,187.05556403739112,0.6706959059679637,0.7852087428377892,0.556183069098138
1556,52390,0.875_without_replay,0.875,112.96061034764699,31.664946158210512,176.29050266406801,49.63071803122597,187.05556403739112,0.6038879994238875,0.9424499269576859,0.2653260718900889
1557,52397,0.875_with_replay,0.875,125.46595093751672,10.654770605995635,146.77549214950798,104.15640972552545,187.05556403739112,0.6707416140395425,0.784662530114146,0.5568206979649389
1558,52428,0.875_without_replay,0.875,113.28570094970515,31.6374805644528,176.56066207861073,50.01073982079954,187.05556403739112,0.6056259354416216,0.943894200566616,0.2673576703166271
1559,52451,0.875_without_replay,0.875,113.60661729481141,31.606855401219235,176.8203280972499,50.392906492372944,187.05556403739112,0.6073415558603872,0.9452823764274915,0.26940073529328296
1560,52466,0.875_with_replay,0.875,125.44171681321927,10.602048112205612,146.6458130376305,104.23762058880806,187.05556403739112,0.6706120582873671,0.7839692649202191,0.5572548516545152
1561,52518,0.875_without_replay,0.875,113.91810306950468,31.568449614784907,177.0550022990745,50.78120383993487,187.05556403739112,0.6090067604015951,0.9465369459081282,0.27147657489506194
1562,52531,0.875_with_replay,0.875,125.42385527864717,10.548413169698103,146.52068161804337,104.32702893925097,187.05556403739112,0.6705165704323867,0.783300311712486,0.5577328291522872
1563,52638,0.875_without_replay,0.875,114.19446751977513,31.501414771124768,177.19729706202466,51.191637977525595,187.05556403739112,0.6104842061631935,0.9472976544370748,0.27367075788931217
1564,52651,0.875_with_replay,0.875,125.4064880713283,10.495005154828723,146.39649838098575,104.41647776167085,187.05556403739112,0.6704237252534248,0.7826364274933949,0.5582110230134545
1565,52652,0.875_without_replay,0.875,114.46813701777285,31.433183124624055,177.33450326702095,51.60177076852474,187.05556403739112,0.611947244696188,0.9480311595092301,0.2758633298831458
1566,52674,0.875_with_replay,0.875,125.40696650807355,10.440514769856659,146.28799604778686,104.52593696836024,187.05556403739112,0.6704262829787065,0.7820563734663616,0.5587961924910516
1567,52681,0.875_without_replay,0.875,114.7521725420978,31.374149436788272,177.50047141567433,52.00387366852125,187.05556403739112,0.6134657000588318,0.9489184260789655,0.2780129740386981
1568,52703,0.875_with_replay,0.875,125.46546811419225,10.402152641588549,146.26977339736933,104.66116283101515,187.05556403739112,0.6707390328635857,0.7819589550842284,0.559519110642943
1569,52705,0.875_without_replay,0.875,115.0684293337784,31.343735463993564,177.75590026176553,52.38095840579127,187.05556403739112,0.6151564104812034,0.9502839499937749,0.28002887096863194
1570,52733,0.875_without_replay,0.875,115.38029597637409,31.31000458698864,178.00030515035138,52.760286802396806,187.05556403739112,0.6168236511441614,0.9515905397754987,0.2820567625128242
1571,52741,0.875_with_replay,0.875,125.53606486029807,10.371314527691075,146.2786939156802,104.79343580491592,187.05556403739112,0.6711164434285647,0.782006644220645,0.5602262426364844
1572,52756,0.875_without_replay,0.875,115.68745498406219,31.272743948349547,178.23294288076127,53.14196708736309,187.05556403739112,0.6184657247668776,0.952834222269559,0.2840972272641961
1573,52778,0.875_without_replay,0.875,115.99068034581946,31.232707361764326,178.45609506934812,53.5252656222908,187.05556403739112,0.6200867690983718,0.9540271950086231,0.28614634318812066
1574,52791,0.875_with_replay,0.875,125.60913216439704,10.34238277791105,146.29389772021915,104.92436660857494,187.05556403739112,0.6715070616091838,0.7820879238373043,0.5609261993810635
1575,52796,0.875_without_replay,0.875,116.29326209506446,31.192814113530314,178.67889032212508,53.907633868003835,187.05556403739112,0.6217043726740907,0.9552182595670258,0.28819048578115575
1576,52818,0.875_without_replay,0.875,116.624886677608,31.180335401975274,178.98555748155854,54.264215873657456,187.05556403739112,0.6234772393848466,0.9568577037664625,0.29009677500323067
1577,52839,0.875_without_replay,0.875,116.95306446888115,31.165022945820613,179.2831103605224,54.623018577239925,187.05556403739112,0.6252316795318799,0.958448422975993,0.29201493608776674
1578,52842,0.875_with_replay,0.875,125.66334557419714,10.302495677161286,146.26833692851972,105.05835421987456,187.05556403739112,0.6717968867746585,0.7819512757144272,0.56164249783489
1579,52860,0.875_with_replay,0.875,125.74878788056883,10.283326132440207,146.31544014544923,105.18213561568841,187.05556403739112,0.6722536617805847,0.7822030897525282,0.562304233808641
1580,52879,0.875_without_replay,0.875,117.31327120122567,31.18224053235889,179.67775226594347,54.948790136507895,187.05556403739112,0.6271573465613435,0.9605581806164671,0.29375651250621987
1581,52897,0.875_without_replay,0.875,117.66968389317064,31.195664277910392,180.06101244899142,55.27835533734986,187.05556403739112,0.6290627306314678,0.9626070915110467,0.2955183697518888
1582,52910,0.875_with_replay,0.875,125.89545220351096,10.330793684328672,146.5570395721683,105.23386483485362,187.05556403739112,0.6730377299995488,0.7834946815207943,0.5625807784783033
1583,52919,0.875_without_replay,0.875,118.01623284196971,31.199199280069248,180.4146314021082,55.617834281831215,187.05556403739112,0.6309153830803935,0.9644975402391375,0.2973332259216496
1584,52927,0.875_with_replay,0.875,126.07567881971511,10.428404988659466,146.93248879703404,105.21886884239618,187.05556403739112,0.6740012224095802,0.7855018349930679,0.5625006098260924
1585,52943,0.875_with_replay,0.875,126.25826237976618,10.528097259534864,147.3144568988359,105.20206786069645,187.05556403739112,0.6749773150534459,0.7875438384147118,0.5624107916921801
1586,52950,0.875_without_replay,0.875,118.33441576855154,31.175568635706295,180.68555303996413,55.98327849713895,187.05556403739112,0.6326163906297773,0.96594588869779,0.29928689256176455
1587,52970,0.875_without_replay,0.875,118.64886608963242,31.14903798826486,180.94694206616214,56.350790113102704,187.05556403739112,0.6342974436511032,0.9673432757658686,0.3012516115363378
1588,52991,0.875_without_replay,0.875,118.96216577056607,31.12201799683326,181.2062017642326,56.71812977689955,187.05556403739112,0.6359723453443297,0.9687292794349102,0.3032154112537491
1589,53020,0.875_without_replay,0.875,119.26728332993389,31.088151585116893,181.44358650016767,57.0909801597001,187.05556403739112,0.6376035053739069,0.9699983394447349,0.3052086713030787
1590,53063,0.875_with_replay,0.875,126.3847548390843,10.546976833065925,147.47870850521613,105.29080117295244,187.05556403739112,0.675653544386527,0.7884219283406942,0.5628851604323597
1591,53080,0.875_without_replay,0.875,119.56538911205152,31.04869277518237,181.66277466241627,57.46800356168678,187.05556403739112,0.6391971804065193,0.9711701204787638,0.3072242403342748
1592,53082,0.875_with_replay,0.875,126.507888481541,10.561842730399086,147.63157394233917,105.38420302074283,187.05556403739112,0.676311817467525,0.7892391477477175,0.5633844871873325
1593,53110,0.875_with_replay,0.875,126.62690956249622,10.57203203262329,147.77097362774282,105.48284549724964,187.05556403739112,0.6769481047737472,0.7899843791773252,0.5639118303701693
1594,53146,0.875_with_replay,0.875,126.74493182759633,10.581064806737317,147.90706144107097,105.5828022141217,187.05556403739112,0.6775790524053104,0.7907119053219147,0.564446199488706
1595,53148,0.875_without_replay,0.875,119.83126219304667,30.983127057549815,181.7975163081463,57.86500807794704,187.05556403739112,0.6406185392544282,0.9718904500045036,0.30934662850435296
1596,53157,0.875_with_replay,0.875,126.86752909244714,10.595049159115256,148.05762741067764,105.67743077421663,187.05556403739112,0.6782344580088898,0.7915168317638599,0.5649520842539195
1597,53184,0.875_without_replay,0.875,120.10680913029401,30.926125044194286,181.95905921868257,58.25455904190544,187.05556403739112,0.642091614587233,0.9727540592286803,0.31142916994578546
1598,53198,0.875_with_replay,0.875,127.00544217856933,10.627049245950227,148.2595406704698,105.75134368666887,187.05556403739112,0.6789717420711517,0.7925962610811925,0.565347223061111
1599,53212,0.875_with_replay,0.875,127.14616068595814,10.662208839663254,148.47057836528464,105.82174300663164,187.05556403739112,0.6797240239298228,0.793724469674724,0.5657235781849216
1600,53215,0.875_without_replay,0.875,120.37990773040296,30.86790381424372,182.1157153588904,58.64410010191552,187.05556403739112,0.6435516010972004,0.9735915437537411,0.31351165844065976
1601,53242,0.875_without_replay,0.875,120.65351555432757,30.810869620543045,182.27525479541367,59.03177631324148,187.05556403739112,0.6450143099202853,0.9744444423956194,0.31558417744495126
1602,53245,0.875_with_replay,0.875,127.28151790391789,10.690250336845605,148.6620185776091,105.90101723022667,187.05556403739112,0.6804476443078442,0.7947479100268442,0.5661473785888442
1603,53264,0.875_with_replay,0.875,127.4137684529615,10.714223491124407,148.84221543521033,105.98532147071269,187.05556403739112,0.6811546564179848,0.7957112433472324,0.5665980694887374
1604,53288,0.875_with_replay,0.875,127.5437868519448,10.735301499512646,149.0143898509701,106.07318385291951,187.05556403739112,0.6818497354425109,0.7966316886525928,0.5670677822324292
1605,53307,0.875_with_replay,0.875,127.68950476717384,10.775600320049932,149.2407054072737,106.13830412707398,187.05556403739112,0.6826287441610108,0.7978415727716152,0.5674159155504065
1606,53320,0.875_with_replay,0.875,127.83323191899002,10.812803425967653,149.45883877092533,106.20762506705472,187.05556403739112,0.6833971102481455,0.7990077148469613,0.5677865056493296
1607,53320,0.875_without_replay,0.875,120.89348125857377,30.72885771085512,182.351196680284,59.43576583686353,187.05556403739112,0.6462971677998736,0.9748504280997129,0.31774390750003423
1608,53390,0.875_without_replay,0.875,121.09734373902596,30.623767352357746,182.34487844374144,59.84980903431047,187.05556403739112,0.6473870176608029,0.9748166507749106,0.3199573845466949
1609,53408,0.875_without_replay,0.875,121.29655477060496,30.51684141300723,182.3302375966194,60.26287194459049,187.05556403739112,0.6484520008523168,0.9747383807314753,0.3221656209731583
1610,53414,0.875_with_replay,0.875,127.92540011754234,10.795176159136242,149.51575243581482,106.33504779926986,187.05556403739112,0.6838898419079955,0.799311975589925,0.568467708226066
1611,53437,0.875_without_replay,0.875,121.55997803847602,30.455717314126566,182.47141266672915,60.648543410222885,187.05556403739112,0.6498602629867616,0.9754931033767826,0.3242274225967406
1612,53467,0.875_without_replay,0.875,121.81673214845186,30.39011700370682,182.59696615586552,61.03649814103822,187.05556403739112,0.6512328717690619,0.9761643129704799,0.32630143056764377
1613,53487,0.875_with_replay,0.875,127.99849583212165,10.76356809770534,149.52563202753234,106.47135963671097,187.05556403739112,0.6842806119711875,0.7993647919376683,0.5691964320047068
1614,53493,0.875_without_replay,0.875,122.07300267675556,30.324931854062157,182.72286638487986,61.42313896863125,187.05556403739112,0.6526028953212748,0.9768373762373346,0.32836841440521486
1615,53510,0.875_with_replay,0.875,128.1025271422239,10.756899936118788,149.61632701446146,106.58872726998632,187.05556403739112,0.684836763885928,0.799849647800662,0.5698238799711939
1616,53524,0.875_without_replay,0.875,122.30261729616001,30.240824553629515,182.78426640341905,61.82096818890098,187.05556403739112,0.6538304162484713,0.977165621049806,0.33049521144713656
1617,53540,0.875_with_replay,0.875,128.2684576494892,10.825320694962679,149.91909903941456,106.61781625956384,187.05556403739112,0.6857238292246105,0.8014682685912875,0.5699793898579337
1618,53562,0.875_with_replay,0.875,128.4325284176677,10.889935258260612,150.2123989341889,106.65265790114647,187.05556403739112,0.6866009523886438,0.8030362513256355,0.5701656534516522
1619,53564,0.875_without_replay,0.875,122.52787460172213,30.154567562783956,182.83700972729005,62.21873947615422,187.05556403739112,0.6550346429536288,0.977447587128401,0.33262169877885656
1620,53576,0.875_with_replay,0.875,128.5991857996282,10.957340980702016,150.51386776103223,106.68450383822417,187.05556403739112,0.6874919036031567,0.8046479052125151,0.5703359019937984
1621,53582,0.875_without_replay,0.875,122.75246411778936,30.068733019239737,182.88993015626883,62.614998079309885,187.05556403739112,0.6562352996527384,0.9777305000118061,0.3347400992936707
1622,53610,0.875_with_replay,0.875,128.76538927091326,11.023032520800625,150.8114543125145,106.71932422931201,187.05556403739112,0.688380428208882,0.806238804435501,0.5705220519822631
1623,53613,0.875_without_replay,0.875,122.97272362264208,29.98081096344555,182.9343455495332,63.01110169575098,187.05556403739112,0.6574128080897966,0.9779679449308756,0.3368576712487178
1624,53622,0.875_with_replay,0.875,128.95076130952864,11.117133634081064,151.1850285776908,106.71649404136652,187.05556403739112,0.689371428073384,0.8082359343637057,0.5705069217830624
1625,53659,0.875_without_replay,0.875,123.17267538140699,29.88058581858332,182.93384701857363,63.41150374424035,187.05556403739112,0.658481751212627,0.9779652797818215,0.33899822264343243
1626,53665,0.875_with_replay,0.875,129.14773420641174,11.228712172864546,151.60515855214084,106.69030986068265,187.05556403739112,0.6904244461853912,0.8104819513512894,0.5703669410194929
1627,53695,0.875_without_replay,0.875,123.36839505639013,29.778685430198834,182.92576591678778,63.81102419599246,187.05556403739112,0.659528069593961,0.9779220781704316,0.3411340610174904
1628,53733,0.875_without_replay,0.875,123.55693739503293,29.67341080927559,182.9037590135841,64.21011577648176,187.05556403739112,0.6605360178985895,0.9778044291535904,0.3432676066435885
1629,53737,0.875_with_replay,0.875,129.30769883418708,11.281483664242169,151.87066616267143,106.74473150570275,187.05556403739112,0.6912796179018731,0.8119013563922297,0.5706578794115165
1630,53752,0.875_without_replay,0.875,123.76007899918947,29.57801450527809,182.91610800974564,64.60404998863329,187.05556403739112,0.6616220139511632,0.9778704469500943,0.34537358095223186
1631,53754,0.875_with_replay,0.875,129.45038293295133,11.31110967395738,152.07260228086608,106.82816358503656,187.05556403739112,0.6920424078220688,0.8129809079106988,0.5711039077334388
1632,53772,0.875_with_replay,0.875,129.59151402008624,11.338506950214981,152.2685279205162,106.91450011965628,187.05556403739112,0.6927968953341681,0.8140283273801936,0.5715654632881426
1633,53778,0.875_without_replay,0.875,123.93866049366119,29.468778741724975,182.87621797711114,65.00110301021124,187.05556403739112,0.6625767115320168,0.9776571946320476,0.3474962284319859
1634,53799,0.875_with_replay,0.875,129.72903063219732,11.361293302260982,152.4516172367193,107.00644402767536,187.05556403739112,0.6935320598443433,0.8150071237990294,0.5720569958896572
1635,53806,0.875_without_replay,0.875,124.11398471720506,29.358653750724145,182.83129221865335,65.39667721575677,187.05556403739112,0.6635139957258663,0.9774170212980493,0.3496109701536834
1636,53868,0.875_without_replay,0.875,124.2927508197486,29.25138929489854,182.79552940954568,65.78997222995153,187.05556403739112,0.6644696802224143,0.9772258331380408,0.3517135273067877
1637,53899,0.875_with_replay,0.875,129.86556637925787,11.382689804022647,152.63094598730316,107.10018677121258,187.05556403739112,0.6942619806449523,0.8159658162148723,0.5725581450750323
1638,53913,0.875_with_replay,0.875,130.00268510949977,11.40454104367174,152.81176719684325,107.19360302215628,187.05556403739112,0.6949950180766241,0.8169324873239121,0.5730575488293361
1639,53918,0.875_without_replay,0.875,124.44914661829864,29.133096332809757,182.71533928391815,66.18295395267913,187.05556403739112,0.6653057729596438,0.976797136317178,0.3538144096021095
1640,53964,0.875_with_replay,0.875,130.12323965807605,11.408005240330938,152.93925013873792,107.30722917741417,187.05556403739112,0.6956395033085747,0.8176140117819025,0.5736649948352469
1641,54032,0.875_with_replay,0.875,130.21208119989743,11.383158328001953,152.97839785590133,107.44576454389352,187.05556403739112,0.6961144506445631,0.8178232956776522,0.574405605611474
1642,54038,0.875_without_replay,0.875,124.53698177133639,28.98892032268254,182.51482241670146,66.55914112597131,187.05556403739112,0.6657753401360587,0.9757251721216804,0.355825508150437
1643,54054,0.875_with_replay,0.875,130.29660995385564,11.355335740538491,153.00728143493262,107.58593847277865,187.05556403739112,0.6965663417946244,0.8179777074385637,0.5751549761506851
1644,54064,0.875_without_replay,0.875,124.60480631644869,28.84068129412452,182.28616890469772,66.92344372819966,187.05556403739112,0.6661379305003782,0.9745027892795531,0.3577730717212032
1645,54096,0.875_without_replay,0.875,124.67445050141025,28.69379724111373,182.06204498363772,67.28685601918278,187.05556403739112,0.6665102486686185,0.9733046216537283,0.35971587568350866
1646,54120,0.875_without_replay,0.875,124.77502535251661,28.556439092441565,181.88790353739972,67.66214716763348,187.05556403739112,0.6670479223359266,0.9723736605933924,0.3617221840784607
1647,54121,0.875_with_replay,0.875,130.3515490052423,11.31003216938667,152.97161334401565,107.73148466646896,187.05556403739112,0.6968600462437243,0.817787025642486,0.5759330668449626
1648,54197,0.875_without_replay,0.875,124.84165666651765,28.410710650565846,181.66307796764934,68.02023536538596,187.05556403739112,0.6674041336806354,0.9711717419500878,0.3636365254111831
1649,54207,0.875_with_replay,0.875,130.35406106249746,11.252024481634205,152.85811002576588,107.85001209922905,187.05556403739112,0.6968734757146309,0.8171802363238476,0.5765667151054142
1650,54242,0.875_with_replay,0.875,130.35569036119284,11.194312386101238,152.74431513339533,107.96706558899037,187.05556403739112,0.6968821859537716,0.8165718882484714,0.5771924836590719
1651,54262,0.875_with_replay,0.875,130.3570282228441,11.136906101964136,152.63084042677235,108.08321601891582,187.05556403739112,0.6968893381689871,0.8159652518877358,0.5778134244502384
1652,54271,0.875_without_replay,0.875,124.87437931171169,28.260353891621996,181.39508709495567,68.3536715284677,187.05556403739112,0.667579069108846,0.9697390613769502,0.36541907684074165
1653,54293,0.875_with_replay,0.875,130.35648717559016,11.079800965278487,152.51608910614715,108.19688524503319,187.05556403739112,0.6968864457276064,0.8153517907420291,0.5784211007131836
1654,54293,0.875_without_replay,0.875,124.90907058134655,28.111136131069614,181.13134284348578,68.68679831920733,187.05556403739112,0.6677645288133642,0.968329083262548,0.3671999743641804
1655,54324,0.875_with_replay,0.875,130.3533407681338,11.023044104126635,152.39942897638707,108.30725255988052,187.05556403739112,0.6968696250172866,0.8147281250929455,0.5790111249416278
1656,54325,0.875_without_replay,0.875,124.97559995805243,27.968208941241482,180.91201784053538,69.03918207556947,187.05556403739112,0.6681201952007729,0.9671565706774289,0.3690838197241169
1657,54350,0.875_without_replay,0.875,125.07347643643693,27.834837469299153,180.74315137503524,69.40380149783863,187.05556403739112,0.6686434433537385,0.9662538096910388,0.37103307701643823
1658,54354,0.875_with_replay,0.875,130.34508794744806,10.966849608818636,152.27878716508533,108.4113887298108,187.05556403739112,0.6968255053957816,0.8140831733540193,0.579567837437544
1659,54371,0.875_with_replay,0.875,130.3856482611175,10.917991130806938,152.22163052273137,108.54966599950362,187.05556403739112,0.6970423410396619,0.8137776136522906,0.5803070684270332
1660,54386,0.875_with_replay,0.875,130.47831982395633,10.900486764139005,152.27929335223433,108.67734629567832,187.05556403739112,0.6975377636875565,0.8140858794331012,0.5809896479420118
1661,54405,0.875_with_replay,0.875,130.5690854126132,10.881589526587858,152.3322644657889,108.80590635943747,187.05556403739112,0.6980229969877471,0.8143690632765072,0.581676930698987
1662,54416,0.875_with_replay,0.875,130.64162267936823,10.84951647662585,152.34065563261993,108.94258972611652,187.05556403739112,0.6984107815860204,0.8144139224972109,0.5824076406748299
1663,54433,0.875_with_replay,0.875,130.71446376712439,10.817893373747383,152.35025051461915,109.07867701962962,187.05556403739112,0.6988001904129164,0.8144652167853471,0.5831351640404856
1664,54470,0.875_without_replay,0.875,125.1243701767971,27.690569530453335,180.50550923770376,69.74323111589044,187.05556403739112,0.668915521549445,0.9649833736120351,0.37284766948685494
1665,54537,0.875_with_replay,0.875,130.7325588188387,10.764003476188076,152.26056577121486,109.20455186646254,187.05556403739112,0.6988969266517309,0.8139857616893931,0.5838080916140688
1666,54590,0.875_without_replay,0.875,125.10952041495774,27.543170861754195,180.19586213846614,70.02317869144935,187.05556403739112,0.6688361346468646,0.9633279986391969,0.37434427065453235
1667,54602,0.875_with_replay,0.875,130.72049676951028,10.709580780256658,152.1396583300236,109.30133520899696,187.05556403739112,0.6988324428744613,0.8133393898917218,0.5843254958572008
1668,54610,0.875_without_replay,0.875,125.09481592586093,27.396648661373813,179.88811324860856,70.3015186031133,187.05556403739112,0.6687575243731073,0.9616827715033922,0.37583227724282237
1669,54626,0.875_with_replay,0.875,130.70295989039695,10.65619297488373,152.0153458401644,109.3905739406295,187.05556403739112,0.6987386906292203,0.8126748146864938,0.5848025665719468
1670,54650,0.875_with_replay,0.875,130.69007035923426,10.60244664420903,151.8949636476523,109.48517707081619,187.05556403739112,0.6986697831298416,0.812031250870942,0.5853083153887412
1671,54666,0.875_with_replay,0.875,130.71209938114976,10.550465801694298,151.81303098453836,109.61116777776115,187.05556403739112,0.6987875503934291,0.8115932384357836,0.5859818623510746
1672,54672,0.875_without_replay,0.875,125.05943863185566,27.25278246564371,179.56500356314308,70.55387370056823,187.05556403739112,0.6685683971788037,0.9599554254758723,0.37718136888173504
1673,54685,0.875_with_replay,0.875,130.75302754080766,10.504300339522308,151.76162821985227,109.74442686176305,187.05556403739112,0.6990063525438411,0.8113184389934328,0.5866942660942494
1674,54698,0.875_with_replay,0.875,130.79477275948886,10.4587325776958,151.71223791488046,109.87730760409727,187.05556403739112,0.6992295226959615,0.8110543981709853,0.5874046472209378
1675,54704,0.875_without_replay,0.875,125.04582886727673,27.107944513370974,179.26171789401866,70.82993984053478,187.05556403739112,0.668495639307906,0.9583340587408855,0.37865721987492634
1676,54729,0.875_without_replay,0.875,125.03451063573414,26.963870935431284,178.9622525065967,71.10676876487156,187.05556403739112,0.6684351319843156,0.9567331152513773,0.3801371487172539
1677,54793,0.875_with_replay,0.875,130.7881355576947,10.405482010008962,151.59909957771262,109.97717153767677,187.05556403739112,0.6991940401812963,0.8104495600430737,0.587938520319519
1678,54813,0.875_without_replay,0.875,124.98484686350359,26.824744303896008,178.6343354712956,71.33535825571158,187.05556403739112,0.6681696292045073,0.9549800691071014,0.38135918930191315
